# Trial: 3
# Angle[deg]: -10
# Timestamp: 20260308_204855

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.82266, 0.0471645, -1.88713, -0.00716618, 0.138386, 0.00331373
2.80591, 0.00868738, -1.60359, -0.00683739, 0.136929, -0.000339971
2.84362, -0.012068, -1.49031, -0.00712313, 0.138544, -0.00352467
2.91776, -0.00566703, -1.33915, -0.00632749, 0.141322, -0.00435093
2.95185, -0.0419734, -1.12486, -0.00601689, 0.142233, -0.00509347
3.02175, -0.0162583, -1.05285, -0.00550134, 0.144171, -0.0043028
3.14613, -0.0309507, -1.04244, -0.00578878, 0.149208, -0.00201554
3.32475, -0.034496, -1.01211, -0.00779437, 0.157294, 0.00312471
3.48771, 0.0103421, -0.860393, -0.00815807, 0.163419, 0.0037772
3.74492, 0.0252481, -0.682446, -0.00767167, 0.177784, 0.00433704
4.15156, 0.0230062, -0.533008, -0.012455, 0.192577, 0.00438867
4.42911, 0.0786757, -0.660516, -0.0117642, 0.205972, 0.00406463
4.62973, 0.0971581, -0.789337, -0.0137959, 0.213644, 0.00194775
4.92052, 0.11145, -0.964646, -0.0133703, 0.228553, -0.0016289
5.24944, 0.112985, -0.877883, -0.0159689, 0.242219, -0.00221812
5.45354, 0.131988, -0.895089, -0.0153966, 0.251615, -0.00016202
5.77374, 0.13237, -1.78949, -0.0146786, 0.26721, 0.00303816
6.0423, 0.152694, -2.43395, -0.0157304, 0.2801, 0.00540113
6.32288, 0.239955, -2.32737, -0.0180053, 0.294434, 0.00711838
6.75162, 0.286946, -2.38374, -0.0204, 0.312375, 0.00748626
7.01339, 0.389513, -2.32163, -0.0216983, 0.324107, 0.00921674
7.18358, 0.494673, -2.32404, -0.0252171, 0.333546, 0.00887677
7.32429, 0.593308, -2.50485, -0.0293145, 0.342791, 0.00926035
7.38294, 0.637306, -2.74819, -0.0303929, 0.345653, 0.00836664
7.29736, 0.659186, -2.76686, -0.031863, 0.342074, 0.00736785
7.09723, 0.664991, -3.43244, -0.0275134, 0.332433, 0.00231935
6.70481, 0.633413, -3.3257, -0.0278175, 0.310008, -0.00136248
6.28778, 0.55234, -2.91954, -0.029201, 0.28966, -0.000862978
6.08435, 0.55254, -3.24188, -0.0303278, 0.282834, -0.00174968
6.02982, 0.536024, -3.7273, -0.0305096, 0.280033, -0.00414033
5.88851, 0.537505, -3.73512, -0.0277791, 0.273427, -0.00424258
5.87803, 0.567171, -3.79018, -0.0279263, 0.274433, -0.00546869
6.03932, 0.547096, -4.21169, -0.0249713, 0.281331, -0.00568698
6.16347, 0.554444, -4.3126, -0.0304307, 0.288607, -0.00647019
6.29802, 0.597765, -4.42907, -0.0300253, 0.2929, -0.00566223
6.44065, 0.631994, -4.85723, -0.0341467, 0.30148, -0.00197441
6.49918, 0.675129, -4.78481, -0.0359934, 0.304438, -0.000252747
6.36117, 0.644868, -5.19833, -0.0349743, 0.296553, -0.0032273
6.33018, 0.606524, -4.65349, -0.0341014, 0.292247, -0.00549773
6.29663, 0.56887, -4.98681, -0.0319637, 0.291556, -0.008281
6.4537, 0.564164, -5.7039, -0.02883, 0.299441, -0.00846234
6.47642, 0.514922, -5.93689, -0.0250641, 0.301773, -0.00922397
6.38953, 0.517017, -5.53835, -0.0233806, 0.300679, -0.00499743
6.44981, 0.512337, -5.30809, -0.0258008, 0.303334, 0.00258521
6.52157, 0.582463, -5.469, -0.0304453, 0.307343, 0.00446776
6.47769, 0.612431, -5.79944, -0.0310896, 0.305836, 0.00543581
6.35497, 0.615456, -5.6413, -0.0340514, 0.296591, 0.00161489
6.27294, 0.595234, -5.68392, -0.0334622, 0.292404, -0.0064259
6.18476, 0.537283, -5.62259, -0.0307336, 0.285331, -0.00936057
6.15169, 0.491898, -5.52339, -0.0284092, 0.283223, -0.00944881
6.04361, 0.502347, -5.30579, -0.0281737, 0.277356, -0.00732447
5.90962, 0.506012, -5.8048, -0.031394, 0.274478, -0.00474559
5.77969, 0.461975, -5.82864, -0.0276764, 0.268965, -0.00309861
5.66637, 0.409085, -5.18254, -0.0183591, 0.26223, -0.0042306
5.68659, 0.393583, -5.37213, -0.017284, 0.263368, -0.00597068
5.64162, 0.407435, -5.44394, -0.0178521, 0.263771, -0.00611304
5.63458, 0.44992, -5.80898, -0.016301, 0.266867, -0.00367325
5.66304, 0.403378, -5.72896, -0.0174141, 0.26565, -0.00433613
5.52824, 0.364727, -5.62468, -0.0162174, 0.258379, -0.00906217
5.47011, 0.339528, -5.29528, -0.0190529, 0.253098, -0.0113737
5.59509, 0.343865, -5.66335, -0.0180928, 0.259073, -0.0116581
5.62032, 0.312946, -5.71641, -0.0179789, 0.259693, -0.0109755
5.72444, 0.294254, -5.90614, -0.0172728, 0.266502, -0.0121764
5.8193, 0.306607, -5.78964, -0.0161651, 0.269178, -0.011709
5.95407, 0.284717, -5.92359, -0.0152581, 0.279624, -0.0104077
6.15803, 0.296389, -5.67933, -0.0152795, 0.287791, -0.00648657
6.33355, 0.292537, -5.53295, -0.0139118, 0.299311, -0.00204333
6.55641, 0.276555, -5.39216, -0.0122316, 0.306686, -0.00384589
6.69886, 0.316117, -5.39344, -0.0134246, 0.313839, -0.00389142
6.89603, 0.313933, -5.3561, -0.0159493, 0.322884, -0.000625484
7.00876, 0.34306, -4.83635, -0.0167029, 0.325254, 0.000526622
7.07011, 0.346396, -4.38633, -0.0223952, 0.327987, -0.00538181
7.14871, 0.33254, -4.37313, -0.0203129, 0.328962, -0.0105089
7.36572, 0.308426, -4.0079, -0.0194893, 0.338012, -0.0115212
7.48549, 0.336339, -4.16963, -0.018746, 0.341017, -0.0114799
7.56041, 0.313488, -4.07122, -0.0175352, 0.343374, -0.0114854
7.64727, 0.289241, -3.99972, -0.0204921, 0.348272, -0.0106822
7.81042, 0.301705, -4.22443, -0.0212687, 0.357171, -0.0102475
7.98386, 0.291318, -4.41499, -0.0202657, 0.365357, -0.0120235
8.12031, 0.287947, -4.93544, -0.0176118, 0.367505, -0.0129866
8.19907, 0.288983, -5.19566, -0.0187121, 0.374922, -0.0125917
8.39272, 0.248091, -5.23147, -0.0183525, 0.381224, -0.0117903
8.42139, 0.272053, -5.14948, -0.0206658, 0.382628, -0.00962823
8.48628, 0.271608, -5.34283, -0.0230625, 0.385597, -0.00490094
8.66337, 0.273263, -5.75917, -0.0221736, 0.396308, 0.00116939
8.9478, 0.267992, -5.43832, -0.0175554, 0.409284, 0.000559953
9.12971, 0.23427, -5.26961, -0.0181206, 0.418065, 0.000121007
9.26409, 0.272382, -5.24354, -0.0169954, 0.423079, 5.186e-05
9.28192, 0.285727, -5.06299, -0.0201977, 0.426541, 0.00245686
9.41018, 0.294793, -4.58872, -0.0196631, 0.428149, 0.00255255
9.38557, 0.269931, -4.36313, -0.0209823, 0.424554, -0.00546914
9.39922, 0.257886, -4.60086, -0.0201241, 0.425625, -0.0107928
9.48679, 0.267249, -4.6453, -0.0229355, 0.428873, -0.00944418
9.50177, 0.3063, -4.58258, -0.0216796, 0.429101, 0.000258283
9.45629, 0.312906, -4.31516, -0.0212878, 0.427368, -0.0013661
9.40638, 0.262521, -4.34961, -0.0236849, 0.424896, -0.00970438
9.33822, 0.263353, -4.00845, -0.0215288, 0.42001, -0.00966913
9.29359, 0.262298, -3.71135, -0.0217465, 0.416486, -0.00833353
9.28859, 0.25305, -3.55088, -0.020814, 0.41563, -0.00938475
9.3426, 0.224115, -3.4089, -0.0201755, 0.417941, -0.0106906
9.36277, 0.196767, -2.98893, -0.0176608, 0.419568, -0.012046
9.45836, 0.198097, -3.09663, -0.0159239, 0.422434, -0.0120562
9.37417, 0.190517, -2.92382, -0.0169657, 0.419275, -0.0095688
9.3785, 0.196256, -2.75413, -0.0158421, 0.421872, -0.00041183
9.549, 0.235075, -3.03106, -0.014491, 0.431114, 0.00147852
9.59521, 0.17909, -3.55991, -0.0131717, 0.435453, 0.000928848
9.56537, 0.212158, -3.49883, -0.0122222, 0.433396, -0.00101867
9.55285, 0.215908, -4.03668, -0.0101214, 0.433644, -0.00192436
9.6682, 0.18344, -4.58711, -0.0140154, 0.440546, -0.00508262
9.60956, 0.223465, -4.20634, -0.0160488, 0.436991, -0.00962337
9.71202, 0.248749, -4.48781, -0.0168846, 0.439933, -0.0129709
9.70953, 0.182684, -5.01672, -0.014356, 0.439072, -0.0143459
9.7742, 0.153535, -4.6846, -0.0134588, 0.441665, -0.0134147
9.78559, 0.14858, -4.64763, -0.0119727, 0.442713, -0.0123285
9.92046, 0.180291, -4.75747, -0.0153214, 0.449698, -0.003678
9.93543, 0.155399, -5.0167, -0.0161693, 0.450776, -0.00302426
9.99285, 0.15494, -4.91741, -0.0133824, 0.454061, -0.0118295
10.0224, 0.171781, -4.76256, -0.0150044, 0.45381, -0.00861735
10.1312, 0.180051, -4.54867, -0.0129044, 0.461069, 0.000436799
10.1922, 0.201758, -4.59426, -0.0176146, 0.461955, 0.000661752
10.1, 0.189196, -4.58943, -0.0192508, 0.453567, -0.00444494
9.90216, 0.186594, -4.46022, -0.0147096, 0.444795, -0.0118991
9.76878, 0.164517, -4.36968, -0.0143415, 0.437798, -0.0119074
9.7575, 0.156048, -4.7578, -0.0141859, 0.439658, -0.00553422
9.75197, 0.156466, -4.78612, -0.0128702, 0.442563, 0.00249165
9.64243, 0.185273, -4.66747, -0.0147408, 0.438356, 0.00467938
9.56428, 0.222109, -5.19311, -0.016572, 0.435664, 0.00763167
9.38745, 0.27228, -4.52039, -0.0201673, 0.427398, 0.00845398
9.23965, 0.259465, -4.18809, -0.0183643, 0.421862, 0.00827964
9.10056, 0.252935, -3.94032, -0.0159851, 0.415332, 0.00377177
8.99326, 0.243558, -4.14605, -0.0155155, 0.405671, -0.0066991
8.82314, 0.222469, -3.79753, -0.0161277, 0.39699, -0.00863487
8.68514, 0.20424, -3.74464, -0.0141586, 0.390645, -0.0108157
8.56256, 0.118861, -3.80795, -0.0117409, 0.382552, -0.0132233
8.52542, 0.100098, -3.65501, -0.00804723, 0.381353, -0.0133472
8.40128, 0.0559631, -3.46636, -0.00795199, 0.375731, -0.0137256
8.27267, 0.0135048, -3.07185, -0.00653007, 0.368485, -0.0145576
8.14012, -0.0426006, -2.58552, -0.00474401, 0.363366, -0.0129381
8.02352, -0.0606471, -2.43191, -0.00174912, 0.357337, -0.0128138
7.95408, -0.0923362, -2.60253, -0.00182651, 0.354822, -0.013853
7.83017, -0.0930879, -1.70636, 0.000384374, 0.345753, -0.0145446
7.63177, -0.149554, -1.20235, 0.00041296, 0.338016, -0.0133045
7.4708, -0.160194, -1.51418, 0.00222162, 0.330975, -0.0129078
7.2935, -0.179655, -1.68336, 0.00290891, 0.324412, -0.0130887
7.07524, -0.210352, -1.34922, 0.00196481, 0.312615, -0.0116014
6.84491, -0.198849, -0.732764, 0.00260475, 0.301179, -0.00512759
6.70001, -0.213532, -1.22803, 0.00280236, 0.302019, 0.00106183
6.62439, -0.176452, -0.724562, 0.00101912, 0.296723, 0.00301794
6.44054, -0.124461, -0.545405, 0.000792702, 0.28967, 0.00228467
6.16216, -0.127913, -0.672144, 0.000206875, 0.275096, -0.00099325
5.88293, -0.151965, -0.991335, 0.000909528, 0.262365, -0.00916239
5.73589, -0.169927, -0.473349, -0.00123108, 0.253666, -0.0115098
5.53486, -0.187644, -0.598108, 0.00131153, 0.245745, -0.0125213
5.28684, -0.194739, -0.704113, -0.000114906, 0.234522, -0.0123342
5.09102, -0.200477, -1.32896, 0.000481993, 0.231385, -0.0111239
4.93471, -0.169411, -1.95234, -0.00058255, 0.222382, -0.00817118
4.80709, -0.146529, -2.22711, -0.00149321, 0.217879, -0.00557829
4.67185, -0.119488, -1.32101, -0.00203553, 0.208333, -0.00472039
4.69282, -0.14249, -0.870935, -0.000499167, 0.209053, -0.00248781
4.62656, -0.143664, -0.00970602, -0.00144474, 0.207028, -0.00106884
4.54927, -0.135853, 0.207194, 0.000803322, 0.204355, 0.000300992
4.52987, -0.102145, 0.124288, 0.00251934, 0.202344, -0.00248442
4.45508, -0.120195, 0.257098, 0.00340322, 0.198782, -0.00482716
4.36603, -0.156155, 1.0854, 0.00334435, 0.19365, -0.000894049
4.31353, -0.143184, 1.12276, 0.00536723, 0.193232, 0.000301218
4.15115, -0.200446, 1.33125, 0.00637472, 0.186895, 0.00160924
4.04673, -0.19025, 1.80673, 0.00687773, 0.184652, 0.00200175
