# Trial: 4
# Angle[deg]: -40
# Timestamp: 20260308_211127

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
4.64989, -0.639521, 2.74773, 0.0288338, 0.215231, -0.00846121
4.66467, -0.569217, 2.04637, 0.0211033, 0.215575, -0.00988233
4.64234, -0.542447, 2.18218, 0.0240515, 0.217585, -0.00856888
4.72401, -0.611399, 2.5802, 0.0332518, 0.220283, -0.00561535
4.82443, -0.630753, 2.66285, 0.0339669, 0.223521, -0.00308019
4.89665, -0.573447, 2.10927, 0.0278504, 0.225678, 0.000313307
4.83964, -0.501928, 1.54617, 0.0217672, 0.226875, 0.00267661
4.94301, -0.49901, 1.689, 0.0214616, 0.232575, 0.00297839
5.07152, -0.464817, 1.47781, 0.0176213, 0.238165, 0.00854911
5.22577, -0.484874, 1.67872, 0.0164776, 0.244148, 0.0137146
5.37529, -0.456054, 1.41102, 0.0159083, 0.248152, 0.0157303
5.45489, -0.347437, 0.826622, 0.0155847, 0.251065, 0.0142925
5.52522, -0.317238, 1.10247, 0.011766, 0.255784, 0.0136905
5.52508, -0.336686, 1.6403, 0.0128464, 0.253469, 0.0138043
5.53779, -0.329951, 1.64627, 0.0118843, 0.258066, 0.0111463
5.6028, -0.325045, 1.19549, 0.0131506, 0.257199, 0.0078816
5.42856, -0.288329, 0.7411, 0.0150165, 0.249406, -0.000428551
5.20986, -0.269927, 1.11076, 0.0123326, 0.23503, -0.00854674
4.99976, -0.301807, 0.983404, 0.0108253, 0.22768, -0.0117654
4.8273, -0.330881, 1.02024, 0.0119167, 0.219836, -0.0120803
4.62423, -0.3689, 1.48866, 0.0119124, 0.209619, -0.010667
4.44354, -0.320005, 1.1965, 0.0123965, 0.198009, -0.00826653
4.20429, -0.367436, 1.49387, 0.0104887, 0.18753, -0.00771088
3.87725, -0.346908, 1.09027, 0.00997374, 0.175518, -0.0100526
3.55482, -0.30622, 0.291519, 0.00838517, 0.162465, -0.0133887
3.24592, -0.211682, -1.16712, 0.00793481, 0.151411, -0.0134499
2.95174, -0.238322, -1.05727, 0.0114971, 0.138047, -0.0134342
2.84316, -0.32625, -0.483259, 0.0136474, 0.131601, -0.0140537
2.76558, -0.400892, 0.18941, 0.0177506, 0.126679, -0.0145543
2.70553, -0.459386, -0.0527248, 0.0168184, 0.127061, -0.015222
2.75744, -0.415958, -0.525046, 0.0170265, 0.129903, -0.0122002
2.78457, -0.396141, -0.604109, 0.0120712, 0.13404, -0.00930475
2.87434, -0.419908, -0.387832, 0.013795, 0.137989, 0.00192684
2.98354, -0.434146, 0.0985548, 0.0135504, 0.141042, 0.00545525
3.05973, -0.44399, 0.11855, 0.0149215, 0.146067, 0.00801774
3.1097, -0.388703, 0.0199903, 0.0150342, 0.149297, 0.00859374
3.1683, -0.333821, 0.062889, 0.0148785, 0.151353, 0.00719668
3.18269, -0.358762, -0.109644, 0.0153242, 0.151375, 0.00449691
3.13594, -0.370114, -0.00976385, 0.017547, 0.146125, -0.00455374
3.10274, -0.383477, -0.184383, 0.0150669, 0.14315, -0.00933571
3.09045, -0.347313, -0.839909, 0.0108304, 0.144883, -0.0103281
3.03276, -0.250172, -1.54706, 0.0107451, 0.144005, -0.0097481
2.97754, -0.261956, -1.89645, 0.00881858, 0.14074, -0.0100351
2.92117, -0.259443, -1.63368, 0.0120216, 0.138402, -0.00757981
2.94341, -0.316678, -1.61378, 0.0144087, 0.138769, -0.00600232
3.09877, -0.299187, -1.88757, 0.0134461, 0.148218, -0.000517696
3.17787, -0.302128, -1.92239, 0.0123036, 0.150536, 0.00113369
3.23154, -0.27857, -1.77841, 0.0110027, 0.154596, 0.00265029
3.26147, -0.246445, -1.70625, 0.0111194, 0.158803, 0.00372861
3.37273, -0.263615, -1.45687, 0.00874762, 0.160387, 0.00301511
3.38349, -0.299348, -1.30211, 0.00778262, 0.161143, -0.00382849
3.44202, -0.268174, -1.27841, 0.00836732, 0.161733, -0.00693998
3.4667, -0.274771, -1.64684, 0.00798633, 0.163141, -0.00808971
3.4432, -0.215392, -2.13879, 0.00767506, 0.16139, -0.00731441
3.40924, -0.242864, -2.11191, 0.0089223, 0.160036, -0.00782725
3.39519, -0.293845, -1.68846, 0.00988617, 0.158981, -0.00560518
3.43122, -0.301834, -1.46049, 0.00977307, 0.160592, -0.0010189
3.47846, -0.306905, -1.83513, 0.011466, 0.164106, 0.000683219
3.45073, -0.29546, -1.94088, 0.012924, 0.164902, 0.00230591
3.5266, -0.269086, -1.58399, 0.00983262, 0.168202, 0.0019674
3.57304, -0.277155, -1.29599, 0.0122947, 0.168182, 0.00322673
3.62925, -0.364305, -0.422328, 0.0130213, 0.165761, -0.00154936
3.68388, -0.415757, -0.202572, 0.0167475, 0.167616, -0.00651199
3.76749, -0.423591, -0.83454, 0.0173179, 0.172218, -0.0115199
3.90125, -0.458763, -1.39141, 0.0167408, 0.179046, -0.0124583
3.94773, -0.510709, -1.48967, 0.0191647, 0.181512, -0.0125088
3.95965, -0.528244, -1.47011, 0.0210116, 0.18108, -0.0110982
4.05368, -0.473562, -1.75635, 0.0195169, 0.186487, -0.00958066
4.10737, -0.462855, -1.83384, 0.0159785, 0.189414, -0.00525391
4.15771, -0.453056, -1.92178, 0.0157966, 0.194314, -0.00295546
4.27144, -0.427852, -2.10215, 0.0154759, 0.197697, -0.00353507
4.28258, -0.461983, -2.35132, 0.0155547, 0.198232, -0.00194808
4.30668, -0.414939, -2.88257, 0.0147889, 0.201417, -0.004402
4.27263, -0.330859, -3.41317, 0.0153046, 0.201266, -0.00658803
4.30632, -0.361102, -3.46696, 0.0138661, 0.202676, -0.00637076
4.34307, -0.379433, -3.54696, 0.0161937, 0.20404, -0.00597181
4.39329, -0.377903, -3.5972, 0.0146172, 0.206118, -0.0016637
4.40792, -0.34568, -3.81168, 0.0131772, 0.206401, -0.000728865
4.40742, -0.286488, -4.17082, 0.0118157, 0.207914, -0.00112036
4.4242, -0.276399, -4.53731, 0.0129429, 0.208959, -0.000392057
4.38898, -0.279273, -4.46626, 0.0129446, 0.209973, -0.00109076
4.34459, -0.285327, -4.2788, 0.0142099, 0.206467, -0.0023485
4.31418, -0.264598, -4.29569, 0.0124199, 0.204447, -0.00110951
4.1868, -0.241534, -4.50775, 0.0120324, 0.200226, 0.00144327
4.131, -0.218523, -4.72312, 0.00976358, 0.19736, 0.00106669
4.05582, -0.179886, -4.84839, 0.00796611, 0.192768, 0.00108545
3.95837, -0.195344, -4.30301, 0.00555648, 0.186581, -0.00029941
3.90198, -0.249897, -3.83035, 0.0057298, 0.180232, -0.00332887
3.81328, -0.225632, -3.63517, 0.00818168, 0.175304, -0.00619417
3.7784, -0.25866, -3.49076, 0.00781765, 0.175137, -0.00521628
3.71737, -0.245835, -3.26612, 0.00570969, 0.171221, -0.00447601
3.62675, -0.219827, -3.33773, 0.0035197, 0.169943, -0.00434246
3.55782, -0.259576, -3.14199, 0.00568528, 0.163934, -0.00688089
3.58493, -0.267614, -2.56853, 0.0105084, 0.164241, -0.00723284
3.52756, -0.320165, -2.25583, 0.00811706, 0.161507, -0.00827241
3.46008, -0.306901, -2.06634, 0.0104196, 0.157821, -0.00750671
3.40053, -0.314489, -1.9317, 0.0106471, 0.157191, -0.00748208
3.31142, -0.344679, -1.81362, 0.0101002, 0.150103, -0.00653629
3.14779, -0.343283, -1.56108, 0.00976076, 0.145212, -0.00541604
3.14388, -0.363251, -1.4457, 0.0123708, 0.145103, -0.00706076
3.23259, -0.343029, -1.60696, 0.0109772, 0.146711, -0.00641946
3.17145, -0.349426, -1.54807, 0.0125153, 0.144779, -0.0014801
3.12187, -0.368838, -1.17952, 0.0128605, 0.144143, -0.000346976
3.08228, -0.383993, -0.873671, 0.0129832, 0.140864, 0.000673616
3.01222, -0.36769, -1.03413, 0.0111718, 0.141739, 0.00166935
3.06869, -0.33234, -1.3917, 0.0123158, 0.144806, 0.00273683
3.05829, -0.309925, -1.35577, 0.0115664, 0.144313, 0.00301726
2.96824, -0.325472, -1.34784, 0.0111956, 0.140813, 0.0013722
2.92805, -0.352579, -1.01725, 0.0119457, 0.136204, -0.000136147
2.90786, -0.366769, -0.963836, 0.0117886, 0.132882, -0.000818688
2.84513, -0.317238, -1.28538, 0.0127007, 0.135007, 0.000137164
2.88598, -0.287226, -1.55387, 0.0132763, 0.134979, 0.000501427
2.88107, -0.264731, -1.77006, 0.0135478, 0.137738, -0.000610909
2.86425, -0.273957, -1.7431, 0.0108639, 0.137949, -0.000173432
2.87498, -0.269171, -1.71616, 0.0119469, 0.136022, -0.000341779
2.84957, -0.252953, -1.90502, 0.0111275, 0.139033, -0.000860153
2.94226, -0.257623, -2.0501, 0.0096837, 0.14165, -0.0021083
3.06653, -0.247068, -2.22853, 0.00918149, 0.149381, -0.000320877
3.08724, -0.24564, -2.29116, 0.0102134, 0.150625, -0.000261334
3.18205, -0.22826, -2.38847, 0.00981951, 0.152447, 0.00159975
3.25334, -0.220516, -2.6767, 0.00569669, 0.15728, 0.00105765
3.28805, -0.152454, -3.11524, 0.00389063, 0.158371, 0.0021553
3.36212, -0.0991953, -3.48197, 0.00187363, 0.162254, 0.00370861
3.53542, -0.099569, -3.58904, 0.000935514, 0.169531, 0.0053261
3.63001, -0.0506297, -3.68, 0.00196481, 0.1743, 0.00452018
3.68843, -0.0432723, -3.51782, 0.000200209, 0.175784, 0.00618106
3.7651, -0.0694812, -3.52019, -0.00200559, 0.1771, 0.00419648
3.7634, -0.0320183, -3.72297, -0.00130057, 0.179056, -0.00178889
3.74852, -0.0536945, -3.86926, 0.00024416, 0.175856, -0.0056289
3.74035, -0.0715496, -3.81623, 0.00339757, 0.174618, -0.0070794
3.72442, -0.0807975, -3.81752, 0.00277886, 0.173927, -0.00850448
3.70011, -0.125756, -3.74584, 0.00380454, 0.172164, -0.00904048
3.76468, -0.130778, -3.74534, 0.00368805, 0.175843, -0.00804734
3.85329, -0.139647, -3.88335, 0.00609282, 0.182532, -0.00207124
3.99388, -0.109871, -4.09642, 0.00658476, 0.188418, 0.000847951
4.14141, -0.102794, -4.23943, 0.0042062, 0.194821, 0.00246714
4.32066, -0.122397, -4.14984, 0.00562551, 0.203192, 0.00333644
4.45339, -0.0933103, -4.34704, 0.00353089, 0.212445, 0.00467102
4.56236, -0.0581872, -4.68944, 0.00358749, 0.217246, 0.00325577
4.69723, -0.0261956, -4.76353, 0.00618129, 0.220787, 0.00105596
4.67986, -0.0802459, -4.67833, 0.00605192, 0.221321, -0.00387719
4.67625, -0.0824567, -4.36628, 0.00267435, 0.218781, -0.00503652
4.68099, -0.0927988, -4.34085, 0.00331509, 0.215601, -0.00693693
4.71472, -0.115013, -4.30623, 0.00301703, 0.21996, -0.00787109
4.78419, -0.13032, -4.26976, 0.00276881, 0.2212, -0.00690168
4.82016, -0.132566, -3.92052, 0.00557207, 0.221141, -0.0072595
4.81735, -0.198124, -3.60517, 0.00867351, 0.223103, -0.00589193
4.83758, -0.222958, -3.37077, 0.00887857, 0.220751, -0.0044655
4.80808, -0.223456, -3.13865, 0.0104635, 0.220769, -0.00557964
4.82728, -0.247001, -2.92442, 0.0106829, 0.21962, -0.00649324
4.76725, -0.262538, -2.61086, 0.0108184, 0.215993, -0.00690552
4.73217, -0.290607, -2.19798, 0.0110449, 0.21488, -0.00626286
4.72726, -0.276915, -2.33162, 0.0101753, 0.214063, -0.00539593
4.69734, -0.285078, -2.20555, 0.00984866, 0.211884, -0.00487654
4.69657, -0.296541, -1.71452, 0.0112847, 0.212105, -0.00676869
4.66789, -0.333296, -1.34647, 0.0134661, 0.210333, -0.00656058
4.64093, -0.361129, -1.09787, 0.0126395, 0.208257, -0.00910262
4.56849, -0.402448, -0.926578, 0.0153118, 0.204977, -0.00895427
4.48773, -0.394499, -0.612671, 0.0139454, 0.202925, -0.00859724
4.44849, -0.404659, -0.343443, 0.0149006, 0.198006, -0.00865215
4.3798, -0.454017, -0.0645704, 0.0161841, 0.196007, -0.00810146
4.34368, -0.452486, 0.00546686, 0.0154599, 0.194797, -0.00990323
4.28404, -0.437883, -0.226388, 0.0138699, 0.192733, -0.00885665
4.17576, -0.430161, -0.575729, 0.014044, 0.189652, -0.00949276
4.16967, -0.432767, -0.664453, 0.0116864, 0.19079, -0.00818462
4.11725, -0.38615, -0.909764, 0.0102301, 0.190255, -0.00209937
3.94034, -0.376933, -1.42531, 0.00840867, 0.184181, 0.00139864
3.91744, -0.333216, -1.63029, 0.00973466, 0.185206, 0.00246217
4.13707, -0.282124, -2.21332, 0.0103952, 0.193151, 0.00286055
4.114, -0.274126, -1.63043, 0.00691806, 0.190346, 0.00401887
4.03365, -0.265608, -1.16506, 0.00711827, 0.188853, 0.00333723
4.09179, -0.302234, -1.24751, 0.00635404, 0.192203, 0.00171149
4.23117, -0.278463, -1.42174, 0.00909426, 0.195565, -0.0023024
4.24565, -0.314374, -1.15487, 0.0107241, 0.197149, -0.00450358
4.3092, -0.331388, -1.03979, 0.0107225, 0.199785, -0.00562857
4.27714, -0.332482, -1.16258, 0.012283, 0.195144, -0.00353439
4.20393, -0.320054, -1.50178, 0.012228, 0.194159, -0.00257978
4.22856, -0.298151, -1.68256, 0.0124636, 0.195062, -0.00416778
4.15491, -0.29727, -1.67274, 0.0130614, 0.194472, -0.00359947
4.17491, -0.303431, -1.71652, 0.0124477, 0.193648, -0.00245934
4.19929, -0.281568, -1.89422, 0.0103594, 0.195897, -0.000283931
4.14116, -0.283534, -1.92956, 0.0119393, 0.194532, -0.000302121
4.086, -0.291185, -1.76743, 0.0108651, 0.189829, 0.000327543
4.03221, -0.313222, -1.66086, 0.0129765, 0.188249, -0.00135017
4.00724, -0.294597, -1.75376, 0.0145095, 0.18513, -0.00539028
4.08308, -0.309667, -1.57633, 0.011157, 0.186564, -0.00639731
4.12225, -0.301834, -1.74729, 0.0104325, 0.188045, -0.00688292
4.07735, -0.334595, -1.64925, 0.0108531, 0.187857, -0.00776398
4.11967, -0.327398, -1.53106, 0.0137583, 0.188948, -0.00607937
4.16402, -0.37414, -1.31688, 0.0147092, 0.19108, -0.00696857
4.20971, -0.359167, -1.23285, 0.0140832, 0.191837, -0.00291038
4.20982, -0.354741, -1.0063, 0.0131158, 0.191198, 7.67167e-05
4.13536, -0.341561, -1.25784, 0.0128153, 0.190954, -0.000910319
4.11029, -0.336886, -1.15367, 0.0147009, 0.184537, -0.00524182
4.04826, -0.376809, -0.870072, 0.0142823, 0.186759, -0.00861001
3.98963, -0.393405, -0.608704, 0.0151776, 0.181788, -0.00757495
4.00417, -0.37172, -0.717476, 0.0151655, 0.182951, -0.00874695
3.9966, -0.41344, -0.804946, 0.0169866, 0.181458, -0.00712369
3.97145, -0.425299, -0.615896, 0.0163535, 0.17817, -0.00633054
3.89172, -0.400153, -0.480924, 0.0157051, 0.17553, -0.00585465
3.88828, -0.410388, -0.280741, 0.016372, 0.174504, -0.00269367
3.77089, -0.429431, 0.22198, 0.0193714, 0.167527, -0.00280214
3.60098, -0.489954, 0.803963, 0.0195843, 0.160766, -0.00425953
3.44231, -0.503116, 0.882678, 0.0211164, 0.153772, -0.00757281
3.23961, -0.498041, 0.694701, 0.0213478, 0.145568, -0.00870492
3.0114, -0.496777, 0.452833, 0.0205174, 0.136798, -0.00997905
2.89721, -0.476155, 0.568816, 0.0208761, 0.132203, -0.0110863
2.79153, -0.501194, 0.61292, 0.0193699, 0.1283, -0.0122977
2.77472, -0.50498, 0.647532, 0.0175267, 0.127462, -0.0134354
2.79093, -0.500852, 0.353122, 0.0178091, 0.128655, -0.0121281
2.71211, -0.5103, 0.300015, 0.0180197, 0.125619, -0.0119968
2.67398, -0.4839, 0.364785, 0.0189, 0.123673, -0.0100286
2.7019, -0.491631, 0.0901432, 0.0205817, 0.124432, -0.00699783
2.8398, -0.463918, -0.0572397, 0.0226133, 0.132425, -0.000979465
2.84219, -0.473593, -0.010133, 0.0175806, 0.132551, 0.00228026
2.81558, -0.448016, -0.226228, 0.0150596, 0.132451, 0.00145796
2.81108, -0.444328, -0.235422, 0.015886, 0.133545, 0.00114962
2.82242, -0.450449, 0.105659, 0.0184059, 0.133048, 0.00156315
2.90562, -0.413952, -0.107816, 0.0151504, 0.138295, 0.00443488
2.97086, -0.34536, -0.376142, 0.0148836, 0.139277, 0.00544395
2.97573, -0.381573, -0.394526, 0.0152121, 0.140887, 0.00483519
3.05945, -0.385865, -0.287965, 0.0153493, 0.144755, 0.00436008
3.05442, -0.411839, 0.123225, 0.017126, 0.145056, 0.00314629
3.05285, -0.420513, 0.274202, 0.023237, 0.143857, 0.000698246
3.08979, -0.412555, 0.0447669, 0.0222468, 0.144032, -0.00493235
3.06752, -0.389135, -0.460097, 0.0194194, 0.143783, -0.00807265
3.05627, -0.377605, -0.416291, 0.0182786, 0.144052, -0.00889597
3.06748, -0.365684, -0.468932, 0.0191898, 0.144362, -0.00775279
3.10746, -0.381186, -0.459621, 0.019483, 0.145967, -0.00725622
3.15236, -0.41001, -0.341601, 0.0193592, 0.149736, -0.0052556
3.16881, -0.37261, -0.56048, 0.0174694, 0.150594, 0.000706381
3.14422, -0.395816, -0.441477, 0.0164374, 0.148068, 0.00327351
3.15255, -0.36648, -0.227349, 0.0152471, 0.148795, 0.00282281
3.22719, -0.389722, -0.0838045, 0.0159379, 0.15085, 0.0032569
3.20638, -0.388699, -0.210979, 0.0154454, 0.152316, 0.00144383
3.1857, -0.385937, -0.186532, 0.0157499, 0.14765, -0.0015758
3.14938, -0.392155, -0.158779, 0.0201096, 0.147644, -0.00145683
3.22803, -0.39018, 0.00515104, 0.0177455, 0.14978, 0.002258
3.21638, -0.391715, -0.00167253, 0.0138569, 0.149187, 0.00507291
3.14211, -0.373579, -0.0648462, 0.0141432, 0.148008, 0.00427478
3.21165, -0.376115, -0.0112584, 0.0145709, 0.15072, 0.00445104
3.27415, -0.397684, 0.247721, 0.0132315, 0.155877, 0.00433071
3.35953, -0.420895, 0.391025, 0.0152057, 0.157353, 0.00430291
3.36246, -0.432941, 0.446077, 0.0186818, 0.156422, 0.00505731
3.34347, -0.438684, 0.419943, 0.0194059, 0.15711, 0.00569093
3.39128, -0.466071, 0.805609, 0.017754, 0.159008, 0.00672689
3.43471, -0.454528, 0.76964, 0.0160454, 0.162195, 0.00725476
3.50359, -0.421118, 0.714224, 0.0161323, 0.166244, 0.00609067
3.61669, -0.4496, 0.865388, 0.0159446, 0.167682, 0.00528972
3.65998, -0.455218, 1.06886, 0.0163636, 0.17039, 0.0028366
3.77174, -0.462762, 0.840999, 0.0151225, 0.175914, -0.000536
3.92015, -0.44472, 0.606413, 0.0149382, 0.180227, -0.00152394
4.06365, -0.42037, 0.857515, 0.0151299, 0.191201, 0.000155693
4.27332, -0.458518, 1.21017, 0.0160506, 0.198426, 0.00463791
4.46693, -0.510135, 1.41672, 0.0168115, 0.206477, 0.00606717
4.62503, -0.503948, 1.37201, 0.0157085, 0.211095, 0.00715736
4.70713, -0.444666, 1.45044, 0.0140358, 0.214938, 0.00591103
4.79794, -0.453808, 1.30386, 0.0109863, 0.219367, 0.00340717
4.82162, -0.46524, 1.23895, 0.0108219, 0.22237, 0.00127402
4.87282, -0.498094, 1.56041, 0.0147869, 0.223045, -0.00030698
4.92369, -0.537047, 2.01123, 0.0161026, 0.225199, 0.00289049
5.02837, -0.509143, 1.93613, 0.0199798, 0.230162, 0.00899246
5.04794, -0.495665, 1.65882, 0.0185632, 0.232346, 0.00981861
4.99526, -0.452638, 1.49568, 0.0147253, 0.22897, 0.00815073
4.93049, -0.469968, 1.32325, 0.0153338, 0.22549, 0.00507494
5.00573, -0.466854, 1.55296, 0.0122068, 0.227798, 0.00262159
5.07872, -0.475822, 1.38149, 0.0107315, 0.233342, 0.00200876
5.19829, -0.466022, 1.57062, 0.0112725, 0.236302, 0.00370138
5.13009, -0.479794, 1.60644, 0.0132374, 0.234757, 0.00300155
5.12204, -0.490888, 1.74062, 0.0164805, 0.235283, 0.00228489
5.189, -0.506234, 1.64293, 0.0193379, 0.240147, 0.00319408
5.34776, -0.505914, 1.64602, 0.0173934, 0.245798, 0.00770658
5.35326, -0.464185, 1.64878, 0.0160901, 0.244362, 0.0110002
5.28709, -0.493134, 1.72747, 0.0152772, 0.241607, 0.00854143
5.30712, -0.502849, 1.77982, 0.0166952, 0.243143, 0.00695614
5.23027, -0.513276, 1.9339, 0.0194903, 0.238854, 0.00789561
5.22454, -0.516238, 1.87992, 0.0184213, 0.238938, 0.00776884
5.26688, -0.476769, 1.80799, 0.0149822, 0.240933, 0.00847194
5.28592, -0.474327, 1.66359, 0.0142126, 0.243552, 0.00764195
5.27616, -0.481395, 1.79858, 0.0143999, 0.242314, 0.00817219
5.31184, -0.452438, 1.52861, 0.0157448, 0.244579, 0.00696845
5.31971, -0.451076, 1.50901, 0.0139413, 0.246122, 0.00557399
5.35114, -0.456703, 1.64572, 0.0151469, 0.246165, 0.00801955
5.29366, -0.443403, 1.55805, 0.0163916, 0.242113, 0.00944451
5.30337, -0.431389, 1.38636, 0.0165188, 0.241717, 0.00783787
5.29445, -0.442803, 1.48262, 0.019753, 0.241068, 0.00478954
5.24554, -0.475119, 1.56092, 0.0225032, 0.236317, 0.00124713
5.15903, -0.469648, 1.48913, 0.0192803, 0.234559, 0.00122487
