# Trial: 3
# Angle[deg]: 30
# Timestamp: 20260308_204452

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
4.73143, -0.728396, -8.7586, -0.0365306, 0.240041, 0.0143729
4.75006, -0.723566, -9.07866, -0.0336524, 0.242101, 0.0166456
4.86854, -0.689719, -8.97182, -0.0338559, 0.24596, 0.016822
4.94203, -0.715803, -8.91425, -0.0313953, 0.250272, 0.0113535
5.07016, -0.636323, -8.66288, -0.0336369, 0.255431, 0.00390532
5.20424, -0.604878, -8.37275, -0.0431974, 0.259965, 0.000505833
5.31868, -0.520464, -8.09438, -0.0497549, 0.263659, 0.00338084
5.55223, -0.510073, -8.12405, -0.0472474, 0.275079, 0.00154823
5.73421, -0.516732, -8.00573, -0.0441216, 0.287258, -0.0051259
5.99766, -0.512075, -7.56518, -0.0440193, 0.301946, -0.0110135
6.14292, -0.449439, -7.05169, -0.043614, 0.312365, -0.0159427
6.31416, -0.47882, -6.87343, -0.0456694, 0.319786, -0.0156151
6.42098, -0.479509, -6.87343, -0.0488768, 0.324733, -0.0144369
6.49768, -0.480528, -7.08441, -0.0417142, 0.329189, -0.010772
6.57112, -0.566272, -7.31118, -0.0332574, 0.332716, -0.00552733
6.63449, -0.620153, -7.80203, -0.0301136, 0.335796, -0.00404847
6.66803, -0.647376, -8.1331, -0.0258359, 0.336062, -0.00442607
6.72602, -0.673301, -8.13446, -0.0269829, 0.338498, -0.00547988
6.80215, -0.640499, -8.05063, -0.0276872, 0.340495, -0.0109727
6.85857, -0.606933, -7.6511, -0.0286002, 0.345503, -0.0138593
6.9254, -0.59575, -7.5606, -0.0256706, 0.347187, -0.0129226
6.9456, -0.605915, -7.59208, -0.0211546, 0.344872, -0.00911675
7.01003, -0.602534, -8.06048, -0.019631, 0.348935, -0.00216016
6.98572, -0.638133, -8.11077, -0.0213418, 0.34526, 0.00130147
6.98846, -0.666277, -8.50267, -0.0198938, 0.346067, 0.00329294
6.96069, -0.647354, -8.73221, -0.0201668, 0.341379, 0.0065564
6.98776, -0.683056, -9.23328, -0.0185825, 0.342361, 0.00675468
6.97381, -0.710065, -9.44816, -0.017878, 0.340808, 0.00641505
6.96856, -0.735078, -9.80553, -0.0197476, 0.34245, 0.00758942
7.06789, -0.687059, -9.73434, -0.0262297, 0.347586, 0.00902365
7.24016, -0.608962, -9.37121, -0.0316205, 0.355764, 0.00702675
7.41488, -0.533115, -8.76196, -0.0367759, 0.363714, 3.05059e-06
