# Trial: 1
# Angle[deg]: 10
# Timestamp: 20260306_190055

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.892042, -0.00902544, -2.11351, -0.00746084, 0.0539176, -0.00197351
0.874778, 0.00560921, -2.02427, -0.0103652, 0.0552925, -0.00173353
0.913215, 0.00429253, -2.21999, -0.0065425, 0.0558996, -0.000785132
0.911347, -0.00991509, -2.29082, -0.00283547, 0.0557959, -0.000577126
0.892309, -0.034318, -2.08398, -0.00155388, 0.0548192, -9.88617e-05
0.907602, -0.0422848, -2.13804, -0.000892128, 0.0550943, -0.000521538
0.904946, -0.015253, -2.26273, 0.00150835, 0.0563165, 3.47993e-05
0.920128, -0.0241094, -2.24512, 0.0021614, 0.0553901, -0.000437025
0.923607, -0.0437171, -2.17505, 0.00140237, 0.0559448, -0.00205045
0.949842, -0.0490639, -2.05108, -0.00230613, 0.0562025, -0.00290337
0.95357, -0.00441264, -2.14117, -0.00409423, 0.0580725, -0.00284179
1.03087, -0.0312532, -1.98024, -0.00629766, 0.0593531, -0.00257944
1.06124, -0.0113697, -1.97925, -0.00607678, 0.0625369, -0.00114103
1.10501, -0.0161915, -2.00658, -0.00694958, 0.0669209, -0.00108624
1.20392, 0.0073707, -2.05167, -0.00726526, 0.0731398, -0.000506172
1.36318, 0.0207776, -2.04192, -0.00698032, 0.0799589, 0.00133887
1.43202, -0.0278058, -2.11141, -0.00918883, 0.0839354, 0.00426303
1.5935, -0.0051199, -2.10425, -0.0111244, 0.0911661, 0.00375403
1.77122, -0.0193364, -2.35806, -0.0109548, 0.0976788, 0.00139152
1.98406, -0.0160625, -2.49469, -0.010333, 0.108041, 0.000238398
2.25187, -0.0414396, -2.57557, -0.0101038, 0.12221, 0.00160484
2.46909, -0.043428, -2.539, -0.0118701, 0.130562, 0.00394419
2.67875, -0.0385928, -2.51155, -0.0101804, 0.14004, 0.0056628
2.91774, -0.0277302, -2.15191, -0.00868492, 0.149837, 0.00843872
3.12207, -0.0196567, -2.01895, -0.00591238, 0.159355, 0.00788792
3.39428, -0.0240382, -2.34484, -0.0051877, 0.173049, 0.00580911
3.64697, -0.0612476, -2.4132, -0.00872006, 0.186218, 0.00181295
3.82769, -0.0793518, -2.44477, -0.00962913, 0.191167, -0.00226772
4.04827, -0.113181, -2.74382, -0.0118135, 0.19748, -0.00472988
4.19173, -0.113385, -2.65666, -0.0103859, 0.20493, -0.00655481
4.44282, -0.150697, -2.26268, -0.0115616, 0.215805, -0.00505008
4.65185, -0.0785067, -1.88397, -0.0113564, 0.223834, -0.000744344
4.87852, -0.143709, -1.81713, -0.00845996, 0.237025, 0.00457894
5.03113, -0.141458, -1.99564, -0.00391594, 0.243519, 0.00545084
5.07775, -0.158326, -2.16065, 0.00099856, 0.244771, 0.000737
5.13069, -0.176461, -2.04873, 0.00202119, 0.244856, -0.0041627
5.0993, -0.195891, -2.05191, 0.00180414, 0.241682, -0.00795481
5.14769, -0.209694, -2.12519, 0.00107076, 0.244983, -0.00928023
5.16987, -0.216935, -1.95412, -0.00264904, 0.247666, -0.0074953
5.23599, -0.177546, -2.00228, -0.00429026, 0.250412, -0.000665594
5.28768, -0.153744, -1.57629, -0.00349925, 0.252067, 0.00505765
