# Trial: 1
# Angle[deg]: -30
# Timestamp: 20260306_190338

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.91921, -0.169606, -5.57597, -0.00402554, 0.101505, 0.0067835
1.95924, -0.181434, -5.69199, -0.00421512, 0.0998573, 0.00720052
1.90335, -0.189036, -5.80166, -0.00477903, 0.102351, 0.00488128
1.95044, -0.157374, -5.84757, -0.00779934, 0.105181, 0.00463068
1.97593, -0.123087, -5.57997, -0.0125672, 0.104795, 0.00446403
1.97567, -0.0866958, -5.2855, -0.0185782, 0.104272, 0.0044159
1.98534, -0.0911085, -5.53855, -0.0181386, 0.104797, 0.00192334
2.11774, -0.126254, -5.53279, -0.0179109, 0.111981, -0.000799029
2.26349, -0.123211, -5.1741, -0.0140923, 0.125152, 0.000506059
2.42951, -0.0554204, -4.88613, -0.0110627, 0.131195, 0.00280168
2.48228, -0.0986882, -5.14729, -0.00622083, 0.132265, 0.000510352
2.66773, -0.166421, -5.50876, -0.00206062, 0.139636, -0.00286609
2.89299, -0.106726, -5.40556, -0.0030759, 0.151986, -0.00542497
3.10028, -0.059019, -4.9706, -0.00783154, 0.161234, -0.00728424
3.31712, 0.00164139, -4.90676, -0.0116846, 0.170271, -0.0134423
3.56198, -0.049402, -4.94577, -0.0138249, 0.180865, -0.0152674
3.80878, 0.0321784, -4.79059, -0.0171682, 0.193529, -0.00952959
3.94048, 0.114693, -4.58666, -0.024534, 0.20016, 0.000316358
4.12605, 0.0883061, -4.55207, -0.0276094, 0.207133, 0.000433297
4.32833, 0.0323341, -4.91074, -0.0165979, 0.215465, -0.0104558
4.42167, 0.042009, -4.97956, -0.013983, 0.220271, -0.0167679
4.5862, 0.0477472, -4.6419, -0.0171531, 0.224143, -0.0182843
4.55483, 0.0228683, -4.78761, -0.0171746, 0.219969, -0.0117808
4.49193, 0.0214582, -5.17042, -0.0166285, 0.213979, -0.000436686
4.57012, 0.0492151, -5.33766, -0.0135077, 0.223, 0.00320052
4.73182, 0.08114, -5.00417, -0.0179076, 0.230453, -0.00223631
4.84454, 0.0759712, -5.08554, -0.0206759, 0.233848, -0.0116749
4.84656, 0.0437082, -5.20417, -0.0236715, 0.232683, -0.013798
4.92034, 0.0656113, -4.85542, -0.0301761, 0.238845, -0.0125639
5.04878, 0.173912, -4.05436, -0.0387545, 0.241215, -0.00579183
5.01205, 0.199156, -4.21071, -0.0384165, 0.238106, -0.000853487
5.0796, 0.125836, -4.41121, -0.0388653, 0.246004, -0.00411344
5.20755, 0.167476, -4.23084, -0.0348463, 0.249716, -0.0121349
5.19382, 0.212416, -4.1576, -0.0412643, 0.24999, -0.0092208
5.13108, 0.179321, -4.33556, -0.0460142, 0.245031, 0.00166845
5.18499, 0.222607, -4.36387, -0.0460464, 0.251481, 0.00094975
5.26486, 0.187168, -3.96976, -0.0449849, 0.258484, -0.00818778
5.30841, 0.189392, -3.68738, -0.0359314, 0.258032, -0.0139812
5.25617, 0.119506, -4.10925, -0.0248504, 0.254341, -0.00792012
5.23518, 0.0896495, -4.4842, -0.0200259, 0.255294, 0.00205316
5.33098, 0.0957613, -4.81538, -0.0190196, 0.25656, 0.00250137
