# Trial: 2
# Angle[deg]: 30
# Timestamp: 20260306_192213

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.80516, -0.217638, 2.78316, 0.0103824, 0.0900474, -0.00243098
1.86031, -0.236227, 2.80254, 0.0103662, 0.0913207, -0.00067531
1.87864, -0.228994, 2.88292, 0.00863249, 0.0933086, -0.000401096
1.88908, -0.227233, 2.95451, 0.00968585, 0.0955456, -0.000436234
1.92444, -0.252517, 3.23145, 0.0119439, 0.0953769, -0.00153207
1.98627, -0.267654, 3.40228, 0.015335, 0.096682, -0.0011225
2.01733, -0.288859, 3.33876, 0.0176314, 0.0978164, -0.00230839
2.04745, -0.286594, 3.29464, 0.017633, 0.100431, -0.00131209
2.12711, -0.282044, 3.30441, 0.0176219, 0.105106, 0.000158179
2.15731, -0.280398, 3.24323, 0.0170977, 0.107129, 0.00210615
2.24908, -0.27958, 3.38669, 0.0139284, 0.110744, 0.00333362
2.36343, -0.282787, 3.44077, 0.0143095, 0.115588, 0.00432969
2.53742, -0.29413, 3.70819, 0.0166179, 0.123236, 0.003665
2.73701, -0.341041, 4.06556, 0.0202859, 0.133112, 0.00327905
2.96463, -0.35705, 3.90406, 0.0263477, 0.13974, 0.0030977
3.19619, -0.354514, 3.91363, 0.0238482, 0.150151, 0.00562405
3.36963, -0.354417, 3.80811, 0.022143, 0.158766, 0.00912488
3.528, -0.342584, 3.55932, 0.0195486, 0.163716, 0.0125459
3.67871, -0.296714, 2.98449, 0.0145141, 0.171022, 0.0127231
3.81147, -0.270679, 2.89012, 0.008757, 0.179364, 0.00958812
3.90743, -0.225836, 2.89127, 0.0022284, 0.186038, 0.00322052
4.04285, -0.231597, 2.64312, 0.000720504, 0.188445, -0.00279491
4.17222, -0.196629, 2.41605, 0.00257074, 0.191931, -0.00568359
4.26525, -0.251396, 2.25595, 2.37268e-06, 0.19846, -0.0036206
4.40087, -0.190495, 2.23537, -0.00194944, 0.205692, 0.00465927
4.57809, -0.150692, 1.97931, -7.29882e-05, 0.212767, 0.00952055
4.71714, -0.131334, 1.72604, 0.00106194, 0.218832, 0.00760083
