# Trial: 5
# Angle[deg]: 0
# Timestamp: 20260308_220333

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
7.61273, -0.52122, 2.75615, 0.00335192, 0.34735, 0.00449329
7.51285, -0.544943, 2.63546, 0.0119356, 0.342054, -0.00224286
7.44306, -0.535797, 2.44049, 0.0105607, 0.339676, 0.00944531
7.28069, -0.457282, 2.40861, 0.00235494, 0.335067, 0.0145091
7.08431, -0.412715, 2.63231, -0.00131526, 0.326532, 0.0138872
7.00962, -0.372654, 2.59655, -0.00205339, 0.323998, 0.0138516
6.93381, -0.366903, 2.52506, 0.00247505, 0.316746, 0.0125846
6.82534, -0.382556, 2.44998, 0.00547604, 0.312141, 0.00768828
6.75407, -0.383788, 2.2985, 0.00887936, 0.307534, 0.00742152
6.6243, -0.344977, 2.43754, 0.00482434, 0.302823, 0.0125593
6.44532, -0.306985, 2.26922, 0.00233732, 0.296684, 0.0140981
6.45543, -0.288916, 2.16205, 0.00202774, 0.297459, 0.0146475
6.39298, -0.270158, 2.22352, -0.0013113, 0.293138, 0.0134516
6.3796, -0.232086, 2.11474, 0.00123165, 0.293287, 0.0117906
6.34022, -0.255457, 1.85191, 0.00303409, 0.292344, 0.00785674
6.31038, -0.29933, 1.67888, 0.00431625, 0.286673, 0.00386306
6.2919, -0.239163, 1.6133, 0.000663899, 0.286119, 0.00153151
6.30476, -0.265145, 1.43276, -0.00174867, 0.285422, 0.000243482
6.28906, -0.266933, 1.29498, -0.00098986, 0.286083, -0.00359868
6.26204, -0.317269, 0.979156, 0.00383583, 0.287251, -0.00716674
6.31159, -0.347709, 0.922477, 0.00574347, 0.290693, -0.0103815
6.4682, -0.345711, 0.948339, 0.0035606, 0.2977, -0.0101219
6.59647, -0.36652, 0.641874, 0.00317713, 0.304834, -0.0113863
6.78146, -0.445538, 0.379874, 0.00643042, 0.313244, -0.0135729
6.89534, -0.469452, 0.493846, 0.0083724, 0.320624, -0.0157496
7.11103, -0.56177, 0.580311, 0.00757044, 0.330839, -0.0179907
7.3207, -0.644774, 0.186145, 0.015926, 0.340758, -0.0184927
7.43006, -0.754058, 0.166937, 0.017594, 0.346058, -0.0199588
7.58295, -0.810768, 0.340115, 0.0222111, 0.352087, -0.0168074
7.71865, -0.841844, 0.422434, 0.0240467, 0.358027, -0.0145548
7.90626, -0.923268, -0.239906, 0.0293368, 0.369765, -0.00438087
7.96187, -0.878568, -0.361098, 0.0275053, 0.371607, 0.000918228
8.02296, -0.828886, -0.0371604, 0.0223831, 0.372551, 0.00388024
8.21289, -0.795547, 0.364594, 0.0192767, 0.378609, 0.00422597
8.29313, -0.781424, 0.525357, 0.0211958, 0.379816, 0.00386792
8.23933, -0.782847, 0.946043, 0.0235727, 0.375186, 0.00276293
8.19927, -0.663599, 2.1712, 0.0202088, 0.371036, 0.00159704
8.12154, -0.681072, 2.3164, 0.021622, 0.36513, 0.00269458
8.06861, -0.718864, 1.69903, 0.0219545, 0.365477, 0.00290936
8.08415, -0.710199, 1.38614, 0.0215128, 0.364745, 0.00359642
8.03397, -0.678354, 1.66563, 0.0201529, 0.363349, 0.00572539
8.10235, -0.716551, 1.39872, 0.0240157, 0.368395, 0.00737734
8.17147, -0.702783, 1.55306, 0.0225806, 0.370786, 0.0103085
8.29333, -0.609567, 1.76842, 0.0194841, 0.373647, 0.0122924
8.39789, -0.559622, 1.29394, 0.0184305, 0.379857, 0.0136298
8.46858, -0.496066, 1.36349, 0.0144893, 0.382203, 0.0126896
8.54498, -0.46967, 1.76251, 0.0139831, 0.384293, 0.00902941
8.56206, -0.526425, 2.03822, 0.0181857, 0.381535, -0.00369426
8.62396, -0.495959, 2.12204, 0.0185025, 0.384599, -0.0093513
8.66262, -0.521247, 1.88756, 0.0176295, 0.388059, -0.0107339
8.71504, -0.539325, 1.85302, 0.0137388, 0.390717, -0.00847736
8.83472, -0.521772, 1.75108, 0.010748, 0.398195, -0.00109742
8.79079, -0.51933, 2.26655, 0.00876457, 0.394465, -0.00540226
8.82077, -0.496435, 2.4423, 0.011607, 0.391958, -0.00942079
8.84857, -0.511541, 2.62086, 0.00985499, 0.394871, -0.00951694
8.81514, -0.52118, 2.6559, 0.0123555, 0.39379, -0.0109746
8.85483, -0.569208, 2.50124, 0.0137936, 0.397238, -0.013661
8.94012, -0.619157, 2.72377, 0.0169987, 0.401397, -0.0153048
8.98627, -0.629312, 2.69742, 0.0189069, 0.406201, -0.0146163
8.97969, -0.593348, 2.72425, 0.0175505, 0.402836, -0.00491473
9.10339, -0.596013, 2.85351, 0.0161376, 0.408309, 0.00984923
9.14422, -0.576094, 2.64632, 0.0178869, 0.409913, 0.00860752
9.17536, -0.603917, 2.57408, 0.0201005, 0.409863, 0.00758264
9.22082, -0.631421, 2.35032, 0.0207508, 0.41443, 0.00792837
9.27231, -0.576707, 2.13688, 0.0216268, 0.41692, 0.00999407
9.34394, -0.614922, 1.72381, 0.0174527, 0.422107, 0.00985002
9.39549, -0.571045, 1.23153, 0.0184393, 0.424806, 0.0105312
9.39743, -0.545592, 1.27561, 0.0146096, 0.424459, 0.0104969
9.431, -0.540793, 1.16671, 0.0135965, 0.42585, 0.00933786
9.41796, -0.563674, 0.975161, 0.0109846, 0.425616, 0.0058412
9.4148, -0.557709, 0.953325, 0.00898365, 0.425057, 0.00192549
9.54746, -0.539992, 0.871242, 0.00804757, 0.434147, 0.00161602
9.69953, -0.560138, 0.842026, 0.00714143, 0.437665, -0.000134565
9.67624, -0.547167, 1.09765, 0.00682394, 0.438194, 0.00517335
9.62097, -0.531264, 1.18942, 0.00448516, 0.434678, 0.00757541
9.61561, -0.567122, 1.12423, 0.00559908, 0.436269, 0.00463701
9.61064, -0.533755, 1.04012, 0.00755835, 0.437206, 0.000768636
9.72302, -0.532732, 1.10585, 0.00333768, 0.44148, 0.00535797
9.75577, -0.512173, 1.28374, 0.00175454, 0.441178, 0.00447601
9.824, -0.508192, 1.28896, 0.00251527, 0.443758, 0.000759484
9.92789, -0.545957, 1.42793, 0.00558484, 0.447246, -0.00395616
9.96789, -0.538284, 1.58804, 0.00720278, 0.448503, -0.00512793
9.99989, -0.529178, 1.59915, 0.0101491, 0.451236, 0.00666803
10.0615, -0.544427, 1.52159, 0.0109424, 0.45319, 0.0100641
10.1193, -0.54569, 1.62083, 0.0152791, 0.453505, 0.0103608
10.1267, -0.538822, 1.5644, 0.0132808, 0.454311, 0.0078903
10.1664, -0.527025, 1.46966, 0.00949807, 0.456658, 0.00327035
10.2123, -0.508414, 1.6147, 0.00348445, 0.459038, 0.00649798
10.1682, -0.48515, 1.6527, 0.00277784, 0.457173, 0.00879135
10.0791, -0.520384, 1.77342, -0.000421885, 0.453952, 0.00361585
9.92024, -0.510269, 2.10097, 0.00269977, 0.446742, -0.00190097
9.84128, -0.503223, 1.64694, 0.00828326, 0.444371, 0.00933424
9.88285, -0.502338, 1.49969, 0.00722086, 0.445979, 0.015113
9.84373, -0.474728, 1.28426, 0.00758286, 0.444689, 0.0144406
9.85335, -0.440236, 0.906832, 0.00668057, 0.443274, 0.0132806
9.88196, -0.394277, 1.31392, 0.00231811, 0.446232, 0.00926193
9.85565, -0.4107, 1.43484, 0.00238726, 0.444298, -0.00543672
9.91969, -0.422328, 1.61062, 0.00452052, 0.445421, -0.009112
10.0374, -0.45375, 1.52207, 0.00894603, 0.450418, -0.00816959
10.0454, -0.453465, 1.49556, 0.00583646, 0.451222, -0.00720798
10.0513, -0.40288, 1.86565, -0.000772816, 0.451643, -0.00274949
9.98478, -0.425085, 1.88621, 0.00160325, 0.446818, -0.000930543
10.0483, -0.437545, 2.31109, 0.00477045, 0.44641, -0.00665515
9.8844, -0.421473, 2.13826, 0.0136477, 0.436677, -0.00242239
9.83528, -0.454052, 1.87952, 0.0132878, 0.441222, -0.00133831
9.70073, -0.44798, 1.63004, 0.0106198, 0.433242, -0.000500975
9.77895, -0.474923, 1.44568, 0.00502963, 0.437103, -0.00487676
9.65052, -0.454515, 1.50066, 0.00487575, 0.428828, -0.00439036
9.58321, -0.460498, 1.54178, 0.0105559, 0.428448, -0.0094809
9.5264, -0.466009, 1.8048, 0.0128809, 0.422999, -0.0068749
9.44164, -0.475279, 1.58588, 0.0154271, 0.421111, -0.00239517
9.58092, -0.479621, 1.5856, 0.0162869, 0.427445, -0.00197012
9.60006, -0.472601, 1.95551, 0.0132555, 0.423562, -0.00833263
9.5641, -0.39393, 2.43889, 0.00573669, 0.423407, -0.00712121
9.50516, -0.353909, 2.89339, 0.00320233, 0.419259, 0.000216479
9.49618, -0.383806, 3.03109, 0.00285524, 0.419371, 0.00372929
9.53468, -0.375012, 3.29357, 0.00604006, 0.42062, -0.00315951
9.6186, -0.41396, 3.35983, 0.00936554, 0.422432, -0.00925628
9.60123, -0.432002, 2.82198, 0.0130321, 0.427377, -0.000581307
9.78016, -0.425072, 2.48026, 0.0147679, 0.438198, 0.00858154
9.74371, -0.451904, 2.45636, 0.016273, 0.435835, 0.00150699
9.9114, -0.50679, 2.16451, 0.0167147, 0.442945, -0.0130786
