# Trial: 2
# Angle[deg]: 0
# Timestamp: 20260306_192033

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.727218, -0.0193542, -2.50772, -0.00332786, 0.0420253, -0.00419693
0.737222, -0.0305993, -2.46226, -0.00347135, 0.0424997, -0.00343429
0.786548, -0.0116054, -2.39133, -0.00328063, 0.0433549, -0.00391538
0.762576, -0.0255906, -2.37308, -0.0021327, 0.0446966, -0.00378386
0.802775, 0.00847386, -2.24698, -0.00174742, 0.0429639, -0.00289908
0.79334, -0.0241183, -2.40105, -7.49089e-05, 0.045214, -0.00515211
0.794768, -0.0190829, -2.39113, 0.00127989, 0.0441489, -0.00437251
0.829304, -0.0275256, -2.18485, 0.00141333, 0.0438442, -0.00401322
0.804639, -0.0317381, -1.92399, 0.00165726, 0.0433574, -0.00294811
0.786259, -0.0316669, -1.95094, 0.00374454, 0.0435848, -0.00341101
0.814803, -0.0326766, -1.82577, 0.00241505, 0.041578, -0.00347801
0.778875, -0.0129577, -1.70952, 0.00114386, 0.0422778, -0.00342502
0.742221, -0.0169878, -1.67487, -0.000683445, 0.0416816, -0.00457656
0.730727, -0.0120947, -1.6667, -0.00242612, 0.040776, -0.00522205
0.730531, 0.00460391, -1.65821, -0.00248149, 0.0397213, -0.00570054
0.731692, -0.0187759, -1.70249, -0.00121865, 0.0391387, -0.00551208
0.711831, -0.0190651, -1.77408, -0.00146598, 0.0392466, -0.00547931
0.728708, -0.00481298, -1.72015, 0.00128272, 0.0381236, -0.0056576
0.71228, -0.0195766, -1.69376, -0.000434879, 0.0383326, -0.00600277
0.679395, -0.0226993, -1.74679, 0.00162664, 0.0387457, -0.00567376
0.705528, -0.0196256, -1.76279, 0.00215914, 0.0387258, -0.0036032
0.714838, -0.0306705, -1.76343, 0.0017559, 0.0390673, -0.00422382
0.724709, -0.0411016, -1.68342, 0.00240002, 0.040278, -0.0048945
0.739815, -0.0319516, -1.74653, 0.00275321, 0.0402456, -0.00531255
0.747804, -0.0430321, -1.78324, 0.00053713, 0.0407603, -0.00591261
0.80596, -0.0279215, -1.73004, -0.000877892, 0.0444912, -0.00574584
0.915911, -0.0214716, -1.82622, -0.00141197, 0.0514944, -0.00229766
1.10513, -0.0119568, -1.9418, -0.00120668, 0.060057, -0.000188798
