# Trial: 4
# Angle[deg]: 50
# Timestamp: 20260308_211216

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
5.20981, -0.478544, -7.80183, -0.0237625, 0.248228, 0.0141112
5.30205, -0.385639, -7.52236, -0.0283907, 0.253813, 0.00834201
5.39062, -0.366106, -7.33109, -0.0321083, 0.257884, 0.00341372
5.45927, -0.365977, -7.09552, -0.0272345, 0.260718, 0.00598695
5.47391, -0.351934, -6.89405, -0.0159332, 0.259442, 0.009018
5.55157, -0.382756, -7.09366, -0.00991962, 0.264944, 0.00577014
5.69058, -0.392587, -7.21494, -0.00681118, 0.269665, 0.000782307
5.77296, -0.366912, -7.09278, -0.00708234, 0.274562, -0.0019012
5.8359, -0.404535, -7.28259, -0.0083828, 0.280554, -0.00313555
5.90407, -0.397724, -7.16225, -0.013535, 0.283858, -0.0072499
5.9828, -0.338185, -6.93464, -0.0175269, 0.287861, -0.0114257
6.05417, -0.380181, -6.87596, -0.0186185, 0.29534, -0.0150133
6.09822, -0.446117, -6.87176, -0.0158427, 0.301394, -0.0203071
6.18979, -0.538702, -6.89252, -0.0103342, 0.305107, -0.0241364
6.23132, -0.593846, -7.27791, -0.00122803, 0.309766, -0.0257141
6.29023, -0.668323, -7.24976, 0.0045395, 0.312668, -0.0252054
6.29489, -0.71107, -7.1763, 0.0102234, 0.30876, -0.0246194
6.2498, -0.853196, -7.88892, 0.0196191, 0.307622, -0.0229104
6.26589, -0.979521, -8.64652, 0.0242329, 0.307372, -0.0203488
6.13505, -0.963565, -8.70915, 0.0211749, 0.301088, -0.0205725
6.0639, -1.00649, -8.83584, 0.0194105, 0.29919, -0.0222711
6.05091, -1.03725, -8.75624, 0.0231905, 0.300247, -0.0240521
5.98227, -1.00819, -8.21814, 0.0251844, 0.294712, -0.0239921
5.9478, -1.04183, -8.21803, 0.0255784, 0.292929, -0.0243323
5.9156, -1.13408, -9.02957, 0.0319461, 0.292803, -0.0222386
5.80468, -1.21431, -9.2964, 0.0276858, 0.289371, -0.0205823
5.63705, -1.19856, -9.49627, 0.0241348, 0.277023, -0.0147867
5.42067, -1.26631, -9.78438, 0.0281444, 0.265499, -0.00926815
5.177, -1.29508, -9.74246, 0.0373282, 0.251827, -0.00602412
4.99563, -1.27711, -9.77468, 0.0446943, 0.240791, -0.00456933
4.8381, -1.27668, -9.82669, 0.0448314, 0.229338, -0.00403695
4.64521, -1.28099, -9.86009, 0.0436495, 0.216682, -0.00276124
4.46899, -1.21372, -9.36521, 0.0394795, 0.208281, -0.00040957
4.38506, -1.13933, -8.95211, 0.0402305, 0.206342, 0.000666497
4.35747, -1.08012, -8.51292, 0.0371225, 0.206403, 0.00176335
4.33613, -1.01823, -8.39449, 0.0337682, 0.206001, 0.00464537
4.36188, -0.964406, -8.41731, 0.0320779, 0.205206, 0.00954033
4.31053, -0.909168, -8.58637, 0.0281354, 0.203742, 0.0113328
4.40011, -0.834762, -8.36313, 0.022248, 0.205525, 0.0123411
4.45053, -0.866665, -8.56333, 0.0181804, 0.211817, 0.0100021
4.49921, -0.858293, -8.65462, 0.0177157, 0.213611, 0.00852979
4.59338, -0.849557, -8.77126, 0.0164332, 0.220947, -0.000263481
4.7661, -0.94353, -9.04418, 0.0246853, 0.227431, -0.00558608
4.88334, -1.00153, -9.38614, 0.0292789, 0.225955, -0.00809514
4.92012, -1.02064, -9.29517, 0.0316057, 0.226694, -0.00686835
4.91807, -1.04446, -9.62028, 0.0377764, 0.226056, -0.00130961
4.78648, -1.04818, -9.71874, 0.0406871, 0.2195, -0.00260012
4.87105, -1.03282, -9.4295, 0.0392637, 0.229999, -0.00805435
4.82981, -1.05051, -9.67494, 0.0388086, 0.229221, -0.0121612
4.63429, -1.03683, -9.48632, 0.0357898, 0.217732, -0.0124481
4.58011, -1.07439, -9.60178, 0.035636, 0.219489, -0.011623
4.47338, -1.1479, -9.95802, 0.0366156, 0.20768, -0.0111648
4.28262, -1.12354, -9.64879, 0.0378743, 0.195507, -0.00759891
4.2401, -0.945763, -8.62226, 0.0316071, 0.200898, -0.00909754
4.2568, -0.998546, -8.92871, 0.0348098, 0.201831, -0.0118582
4.05451, -1.08383, -9.39205, 0.0406484, 0.191662, -0.0120162
3.88308, -1.09084, -9.36721, 0.03917, 0.184543, -0.0054192
3.80149, -1.08827, -9.49538, 0.0384963, 0.179767, 0.000720278
3.64331, -1.16275, -9.75274, 0.0441807, 0.171838, 0.00093156
3.55002, -1.23501, -10.3434, 0.0508533, 0.168233, -0.000622772
3.52166, -1.22404, -10.7467, 0.051769, 0.167305, -0.00116148
3.52093, -1.23555, -10.6907, 0.0423147, 0.16554, 0.00255176
3.3571, -1.12303, -10.1963, 0.0348089, 0.160076, 0.00538215
3.31526, -1.17001, -10.284, 0.0373703, 0.155881, 0.0063502
3.304, -1.22559, -10.4288, 0.036435, 0.158918, 0.00471531
3.40095, -1.12371, -10.1407, 0.032698, 0.163105, 0.00804667
3.37062, -1.02424, -9.58598, 0.0264681, 0.163445, 0.00890332
3.3538, -1.09595, -9.64792, 0.0302564, 0.15985, 0.0084629
3.22722, -1.09325, -9.66618, 0.0407494, 0.152759, 0.00556349
3.35421, -1.19547, -10.3118, 0.0442741, 0.162565, 0.00469034
3.37481, -1.16039, -10.489, 0.0433853, 0.163064, 0.00717555
3.35451, -1.10722, -10.2825, 0.0357849, 0.162941, 0.00905268
3.52515, -1.10742, -10.3812, 0.0314875, 0.170994, 0.010659
3.63988, -1.0894, -10.3312, 0.0279834, 0.176709, 0.00804305
3.72876, -1.08342, -10.3147, 0.0284979, 0.182456, 0.00716335
3.84571, -1.09124, -10.4485, 0.0319176, 0.188196, 0.00797741
3.91147, -1.10886, -10.5645, 0.03319, 0.189809, 0.00841997
3.95278, -1.07454, -10.4754, 0.0289219, 0.193131, 0.00917346
4.09784, -1.0116, -10.2427, 0.0241407, 0.197664, 0.0108493
4.11822, -1.05341, -10.557, 0.0248927, 0.202714, 0.0099821
4.05082, -1.05986, -10.3225, 0.0272105, 0.195614, 0.0107134
4.07381, -1.05797, -10.3403, 0.0316129, 0.196967, 0.0102794
4.09957, -1.07739, -10.6092, 0.0323718, 0.196717, 0.009849
4.08135, -1.07427, -10.7957, 0.0329333, 0.193403, 0.0112108
4.13673, -1.06427, -10.7787, 0.0278344, 0.198669, 0.0115534
4.15568, -1.04071, -10.8423, 0.0268072, 0.198579, 0.0109792
4.05622, -1.03152, -10.5223, 0.0218443, 0.194374, 0.00864187
3.99964, -0.990899, -10.2645, 0.0208497, 0.192007, 0.0065416
3.92209, -1.02341, -10.2695, 0.0277653, 0.184649, 0.00884344
