# Trial: 5
# Angle[deg]: -30
# Timestamp: 20260308_215134

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
9.26779, -0.797508, 1.68174, 0.0385386, 0.416306, -0.0209158
9.50594, -0.860482, 1.97774, 0.0396447, 0.427674, -0.0193511
9.70673, -0.857888, 2.01419, 0.0369276, 0.437721, -0.00729102
9.84551, -0.859979, 2.10415, 0.0380935, 0.446283, 0.00359393
10.0294, -0.805328, 1.96011, 0.0385978, 0.457109, 0.004308
10.2395, -0.808958, 2.0486, 0.0352679, 0.467324, 0.00503878
10.4034, -0.772772, 1.59717, 0.0365774, 0.475488, 0.00217225
10.4409, -0.810395, 1.66277, 0.0368457, 0.478156, -0.0138492
10.4628, -0.857275, 1.46398, 0.0403754, 0.474983, -0.0166829
10.4015, -0.845456, 1.42106, 0.0434219, 0.472904, -0.0154417
10.4139, -0.83825, 1.3568, 0.0406432, 0.47023, -0.016811
10.4073, -0.882033, 1.36488, 0.039076, 0.46975, -0.0177651
10.3098, -0.87456, 0.935915, 0.0394924, 0.466107, -0.0173996
10.263, -0.841368, 0.516443, 0.0412161, 0.464796, -0.016214
10.1534, -0.850874, 0.749872, 0.0419973, 0.461497, -0.00671921
10.1894, -0.838009, 0.695422, 0.0452381, 0.464335, 0.00198413
10.192, -0.852866, 0.734486, 0.0458217, 0.461772, -0.0044777
10.0917, -0.869699, 0.390727, 0.0443761, 0.456965, -0.0183011
9.97062, -0.795556, 0.025555, 0.0386466, 0.451616, -0.0156529
9.84554, -0.752537, -0.301812, 0.0333218, 0.447973, -0.0109885
9.7364, -0.739103, -0.515411, 0.0328089, 0.44414, -0.00041601
9.66587, -0.689621, -0.778003, 0.0321669, 0.441289, -0.00359529
9.672, -0.734433, -0.769485, 0.033152, 0.440048, -0.0141125
9.54564, -0.727894, -1.06504, 0.0359173, 0.435391, -0.0152666
9.51777, -0.67222, -1.33113, 0.035837, 0.433507, -0.0124462
9.56315, -0.683781, -1.52138, 0.0320353, 0.438959, -0.00412316
9.61289, -0.694488, -1.26732, 0.0308409, 0.4404, -0.000173771
9.68299, -0.66891, -1.27506, 0.030834, 0.442352, 0.00161071
9.64908, -0.642043, -1.85121, 0.0321981, 0.44255, -0.00179793
9.71352, -0.633978, -1.84339, 0.0330189, 0.447852, -0.00253278
9.79595, -0.624944, -2.10912, 0.0345995, 0.450459, 0.000847499
9.92268, -0.592997, -2.50416, 0.0309813, 0.459524, 0.00152123
9.98083, -0.57975, -2.7272, 0.0277165, 0.460782, 0.00327701
10.0901, -0.499122, -2.70831, 0.0270596, 0.466222, 0.00554631
10.418, -0.508303, -2.79124, 0.0222541, 0.481432, 0.0058525
10.7524, -0.429836, -3.71943, 0.0192505, 0.49947, 0.00280361
10.9807, -0.473531, -4.06794, 0.024181, 0.509561, -0.00556868
11.1713, -0.497929, -4.32213, 0.0288727, 0.516813, -0.00901257
11.2694, -0.529748, -3.82188, 0.0297107, 0.518371, -0.0102104
11.2628, -0.59188, -3.75875, 0.0274042, 0.517006, -0.00979036
11.1382, -0.613054, -3.39756, 0.0257239, 0.512533, -0.00714527
11.1347, -0.621719, -2.89006, 0.025129, 0.506841, -0.00105697
