# Trial: 2
# Angle[deg]: -10
# Timestamp: 20260306_192251

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.448332, -0.0603357, -0.815146, 0.00143073, 0.0328071, 0.00295308
0.507738, 0.0392822, -1.09242, -0.000263029, 0.0330947, 0.00427422
0.496141, -0.132628, -0.624357, 0.00491122, 0.0317995, 0.00506375
0.488415, -0.0303725, -0.365163, 0.00178832, 0.0345909, 0.00566935
0.63187, -0.13596, -0.194485, 0.00193035, 0.0412239, 0.00661323
0.723107, -0.0675285, -0.319671, 0.00397763, 0.0452815, 0.00739723
0.889355, -0.00210401, -0.0351543, 0.00257436, 0.051771, 0.00670723
1.01369, -0.084494, -0.170549, 0.00377731, 0.0579295, 0.00579974
1.09038, -0.0424271, -0.264936, 0.00292608, 0.0651536, 0.00168799
1.21595, -0.0703531, -0.153597, 0.00195475, 0.0701628, -0.00299771
1.3835, -0.0695346, -0.334546, 0.00102613, 0.074247, -0.00400848
1.61216, -0.0637653, -0.396875, 0.00141186, 0.0845515, -0.00221755
1.83972, -0.0647483, -0.241178, -0.00111595, 0.0952865, 0.00334898
1.98108, -0.104978, -0.0589834, 0.00112589, 0.100849, 0.00695252
2.13132, -0.0748547, 0.0848276, 0.00318244, 0.106845, 0.00823253
2.26092, -0.0917713, 0.27224, 0.00519854, 0.111932, 0.00789866
2.43005, -0.053094, 0.227451, 0.00578358, 0.121296, 0.00916262
2.61589, -0.0962862, 0.315076, 0.00379821, 0.128714, 0.0083054
2.7895, -0.0635873, 0.359461, 0.00404508, 0.133401, 0.00887857
2.90338, -0.0824923, 0.161132, 0.00422145, 0.139796, 0.00815988
3.0413, -0.0637208, 0.30243, 0.0045943, 0.145951, 0.0069193
3.21381, -0.0567593, 0.390718, 0.00427478, 0.155275, 0.00684112
3.45135, -0.0525735, 0.317785, 0.00410869, 0.162498, 0.00675672
3.51925, -0.0649129, 0.173463, 0.00233935, 0.167657, 0.00643528
3.55445, -0.0357326, 0.172377, 0.00370206, 0.170771, 0.00552564
3.72926, -0.0401986, 0.57338, 0.000921391, 0.176598, 0.00476299
3.77509, -0.0317336, 0.571049, -0.00289942, 0.179157, 0.00322594
3.80382, -0.00276235, 0.571201, -0.00464164, 0.178784, 0.00387075
3.84239, -0.02221, 0.379358, -0.0041505, 0.181484, -5.06172e-05
3.86725, -0.00640099, 0.271604, -0.00424303, 0.182526, -0.000117278
3.85042, -0.0176372, 0.530731, -0.00590922, 0.179718, -0.000778014
3.90569, -0.018985, 0.672678, -0.0036424, 0.179757, -0.00239822
3.88844, -0.00501759, 1.11039, -0.00498692, 0.180172, -0.00332955
3.97222, -0.0280149, 1.16304, -0.00482592, 0.181834, -0.00424269
4.01573, -0.0098884, 1.16073, -0.00490162, 0.185302, -0.00624569
4.07774, -0.0183089, 1.07015, -0.000925346, 0.186944, -0.0077024
4.09771, -0.0513636, 1.07836, -5.38938e-05, 0.18836, -0.00863136
4.12305, -0.0706689, 1.22121, 0.00150462, 0.188782, -0.00933221
4.16922, -0.118007, 1.28437, 0.00373313, 0.189879, -0.00917798
4.2526, -0.0549934, 1.28626, 0.00806034, 0.195055, -0.00690902
4.27857, -0.11367, 1.31541, 0.0086186, 0.197906, -0.00454922
4.3298, -0.112673, 1.44448, 0.00885451, 0.199192, -0.000357484
4.38493, -0.113456, 1.36564, 0.00827682, 0.201214, 0.00193396
4.36055, -0.117002, 1.50659, 0.0108467, 0.199996, -0.00115708
4.29104, -0.143811, 1.56632, 0.0129055, 0.195347, -0.00533085
4.29668, -0.170941, 1.87108, 0.0146516, 0.193754, -0.00552756
4.26342, -0.156915, 1.71981, 0.015625, 0.194029, -0.00466514
4.26815, -0.148726, 1.45154, 0.0141541, 0.193123, -0.00401706
4.30317, -0.142187, 1.77425, 0.00826778, 0.194867, -0.00248488
4.2639, -0.108114, 1.8464, 0.0014766, 0.192338, -0.00100545
4.28799, -0.105481, 1.71696, -0.00421546, 0.195042, -0.00420315
4.26469, -0.11468, 1.73487, -0.0019769, 0.194585, -0.00469994
4.2598, -0.0730531, 1.85201, -0.00223405, 0.192655, -0.00384295
4.20993, -0.0755308, 1.93355, -0.00299127, 0.191022, -0.00299455
4.25726, -0.0867359, 1.85693, -0.00187216, 0.195379, 0.00149332
4.35, -0.110538, 1.9755, 0.00216411, 0.200341, 0.00369268
4.28505, -0.124626, 1.92441, 0.00670881, 0.198477, 0.00541039
4.2179, -0.128772, 1.6656, 0.00851442, 0.193844, 0.00552925
4.24702, -0.0978208, 1.53798, 0.00860052, 0.195121, 0.00343858
4.2184, -0.128389, 1.54575, 0.0110951, 0.192664, 0.00137288
4.18274, -0.131939, 1.73355, 0.0105767, 0.193067, 0.00106601
4.11072, -0.105458, 1.58963, 0.00681807, 0.191873, 0.000787617
4.14263, -0.102233, 1.30106, 0.00318651, 0.190941, -0.000731803
4.10836, -0.0560565, 1.21874, -0.00243143, 0.192233, -0.00149411
4.17601, -0.0523734, 1.04675, -0.00426811, 0.195155, -0.00274282
4.14812, -0.0483255, 0.895302, -0.0026487, 0.19314, -0.00234941
4.05753, -0.0706378, 0.645139, 0.00154823, 0.191779, -0.00287253
4.00125, -0.0823455, 0.554275, 0.00688586, 0.191743, -0.00535638
4.01776, -0.0764516, 0.597974, 0.00978381, 0.186317, -0.00726063
4.00716, -0.0696369, 0.677019, 0.0101398, 0.187763, -0.00888773
4.06407, -0.0857217, 0.667091, 0.00704155, 0.188127, -0.0093147
4.05803, -0.0881949, 0.647648, 0.00649685, 0.188502, -0.010876
4.10788, -0.0910373, 0.315917, 0.00614253, 0.190784, -0.0109318
4.23307, -0.0718165, 0.245813, 0.0065234, 0.19446, -0.00859227
4.28093, -0.0633827, 0.382881, 0.00271582, 0.198759, -0.00456696
4.3765, -0.0776837, 0.386866, 0.00220693, 0.206086, 0.000532159
4.49891, -0.0600999, 0.262094, 0.00619089, 0.210696, 0.00134294
4.62037, -0.0723192, 0.405807, 0.00982245, 0.214399, 0.00181713
4.71455, -0.0865491, 0.341365, 0.0108556, 0.219666, 0.000367427
4.76012, -0.0691876, 0.00124995, 0.0110123, 0.222134, 0.000942519
4.76422, -0.102523, 0.369741, 0.0101006, 0.220854, 0.00226885
4.80739, -0.0749436, 0.468829, 0.00781844, 0.222669, 0.00364591
4.88453, -0.06417, 0.262236, 0.00450956, 0.227858, 0.00415445
4.94532, -0.0416709, 0.350845, 7.62648e-05, 0.230059, 0.00429297
5.00675, -0.0490861, 0.320534, -0.00214886, 0.229318, 0.00105686
4.95596, -0.0256129, 0.371053, -0.00155512, 0.230353, -0.00246431
5.0096, -0.0660205, 0.341201, -0.000809649, 0.231963, -0.00569805
5.03752, -0.0627377, 0.422083, 0.00360772, 0.231154, -0.00604006
5.01301, -0.087114, 0.437131, 0.00722222, 0.231325, -0.000254103
4.99122, -0.0864645, 0.272227, 0.00750592, 0.22999, 0.00517437
4.90263, -0.0780263, 0.217861, 0.00872039, 0.227504, 0.00388882
4.87675, -0.0693122, 0.0435926, 0.00935413, 0.22665, -0.000723894
4.8684, -0.0780218, -0.150136, 0.00768353, 0.225006, -0.00672791
4.7825, -0.079423, -0.186532, 0.00566879, 0.221305, -0.00755891
4.68326, -0.0749258, 0.0753885, 0.00478897, 0.215029, -0.00577352
4.57677, -0.0936039, 0.18219, 0.00233099, 0.212311, -0.00671288
4.50884, -0.108546, 0.138749, 0.00350095, 0.209442, -0.00595046
4.47276, -0.0858329, 0.317327, 0.0022641, 0.205964, -0.00657267
4.43821, -0.0727507, 0.316513, 0.00297161, 0.204589, -0.00769698
4.37995, -0.0582139, 0.263619, 0.00397582, 0.202174, -0.00723532
4.27161, -0.0937596, 0.460191, 0.0059708, 0.195306, -0.00901947
4.17812, -0.106584, 0.621554, 0.00745756, 0.191964, -0.00966676
4.156, -0.115378, 0.308782, 0.00994323, 0.191704, -0.00947253
4.10517, -0.130151, 0.318488, 0.00773709, 0.189065, -0.00873757
4.0237, -0.117353, 0.4531, 0.00486682, 0.185565, -0.00842392
3.94026, -0.142779, 0.509388, 0.00463339, 0.181242, -0.00632997
3.81751, -0.12314, 0.50933, 0.00627473, 0.175137, -0.00736684
3.73913, -0.150079, 0.543986, 0.00860074, 0.171048, -0.00964574
3.66443, -0.17308, 0.696374, 0.00865283, 0.169423, -0.00995916
3.61346, -0.182061, 0.68564, 0.00780646, 0.165739, -0.0121926
3.6036, -0.15414, 0.668216, 0.00738006, 0.1648, -0.0115629
3.55557, -0.126863, 0.608361, 0.00750072, 0.164635, -0.00857623
3.5088, -0.151631, 0.735989, 0.00336288, 0.160895, -0.00603701
3.44885, -0.126552, 0.818388, 0.0016585, 0.158024, -0.00410124
3.34548, -0.155786, 0.539098, 0.00318821, 0.155046, -0.00681796
3.32, -0.146231, 0.323759, 0.00874819, 0.151367, -0.00841782
3.19558, -0.124804, 0.126641, 0.00755981, 0.148148, -0.00885473
3.11226, -0.108848, 0.422746, 0.00939706, 0.144633, -0.00895631
3.0531, -0.143482, 0.537203, 0.00462842, 0.142539, -0.0108106
3.0847, -0.165514, 0.269095, 0.00612796, 0.142666, -0.0104509
3.11442, -0.118096, -0.120903, 0.00926182, 0.147992, -0.0059221
3.07852, -0.142041, -0.170803, 0.0121102, 0.148461, -0.00245663
3.11351, -0.134403, -0.139963, 0.00984731, 0.147581, 0.00225235
3.14088, -0.155706, -0.185139, 0.00671378, 0.149804, 0.00245787
3.19493, -0.139083, -0.31956, 0.00556834, 0.151388, 0.00289998
3.22525, -0.0982835, -0.327985, 0.00578155, 0.151134, 0.00371144
3.21824, -0.0773857, -0.471276, 0.00241573, 0.152721, 0.00442595
3.16691, -0.0964463, -0.623578, -0.000366975, 0.151907, 0.00448482
3.24279, -0.00891868, -0.747937, 0.000376014, 0.155246, 0.00635268
3.39475, 0.0131712, -0.90064, -0.00234105, 0.162179, 0.00735362
3.54306, 0.0370937, -1.18718, -0.0040052, 0.167395, 0.00859645
3.57359, 0.0573064, -1.25898, -0.00300935, 0.170439, 0.00867147
3.66998, 0.0628133, -0.975108, -0.00430834, 0.175599, 0.00667514
3.7894, 0.0856994, -0.842902, -0.0020596, 0.179448, 0.00479869
3.84858, 0.0486858, -0.586832, 0.000806938, 0.181527, 0.00059882
3.81701, 0.036213, -0.635068, 0.00041601, 0.179995, -0.00331859
3.87044, 0.0246965, -0.681307, -0.000293761, 0.182335, -0.00450267
3.92681, 0.0368802, -0.726857, 0.00265029, 0.185062, -0.00536565
3.96539, -0.0210178, -0.556975, 0.00191125, 0.184012, -0.00576573
3.93822, -0.00443043, -0.554111, 0.00369686, 0.184331, -0.00295907
3.93619, 0.0137094, -0.530335, 0.00392814, 0.183152, 0.00330051
3.80596, 0.00138785, -0.51969, 0.00104805, 0.178359, 0.00475824
3.67922, 0.0196656, -0.510834, 0.0042323, 0.174384, 0.00356094
3.66006, -0.0226726, -0.45923, 0.00683253, 0.171068, 0.000373528
