# Trial: 4
# Angle[deg]: -30
# Timestamp: 20260308_211618

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
7.40519, 0.0116543, -0.103492, 0.0107323, 0.366191, 0.00343835
7.35761, 0.017308, -0.317986, 0.0113346, 0.359955, -0.00635088
7.33453, 0.029554, -0.911481, 0.0065573, 0.360786, -0.00817852
7.45967, 0.027103, -0.238976, 0.00256735, 0.364047, -0.00602277
7.41629, 0.015075, 0.163775, -9.6828e-05, 0.364226, 0.00356478
7.41754, -0.0295406, 0.401172, -0.00167715, 0.361522, -0.00130565
7.46686, -0.0818072, 0.745313, 0.0095514, 0.360881, -0.00870141
7.62925, -0.0819318, 0.87743, 0.0096706, 0.368242, -0.0100736
7.6788, -0.00930568, 0.626234, 0.00170234, 0.368227, -0.00878604
7.68073, -0.0632493, 0.920364, -0.000498602, 0.369978, -0.0100776
7.69559, -0.102345, 1.62627, 0.00266158, 0.367311, -0.0125727
7.71585, -0.114702, 2.1542, 0.0051033, 0.365782, -0.0135335
7.70283, -0.163352, 1.69593, 0.00759902, 0.36517, -0.0159045
7.70958, -0.183663, 1.52418, 0.0106956, 0.363495, -0.0182951
7.73925, -0.166968, 1.07669, 0.0160279, 0.364388, -0.0185969
7.74068, -0.239528, 1.25222, 0.0223992, 0.364694, -0.014149
7.76069, -0.216651, 1.2015, 0.028628, 0.366381, -0.00200379
7.82026, -0.226237, 1.04475, 0.0253505, 0.369269, 0.00363596
7.86275, -0.237277, 1.06212, 0.0228516, 0.373369, 0.00381448
7.8443, -0.139919, 0.381306, 0.0224731, 0.371559, 0.00393266
7.73696, -0.112197, 0.0592459, 0.0166831, 0.369344, 0.00484095
7.67051, -0.121023, 0.464377, 0.0207981, 0.367408, 0.00609813
7.5573, -0.176554, 0.832338, 0.0155726, 0.358657, 0.00653866
7.40198, -0.111103, 0.34117, 0.0164749, 0.349873, -0.00252171
7.35145, -0.144127, 0.475453, 0.0145565, 0.347212, -0.0123846
7.36195, -0.157667, 0.393192, 0.0164505, 0.35157, -0.0141969
7.37634, -0.1836, 0.253135, 0.021565, 0.353979, -0.00183951
7.3967, -0.214778, 0.502444, 0.0253294, 0.356391, 0.00571104
7.43872, -0.263726, 1.15584, 0.0239461, 0.35654, 0.00546519
7.43438, -0.228554, 1.14172, 0.0220537, 0.354639, 0.00986019
7.47726, -0.202065, 0.729015, 0.0189621, 0.362355, 0.0103272
7.67586, -0.146903, 0.577864, 0.0179041, 0.370029, 0.0130902
7.66947, -0.168125, 1.15999, 0.0176786, 0.369719, 0.0130142
7.73645, -0.216224, 1.36414, 0.0162628, 0.373513, 0.011519
7.82881, -0.243745, 1.2934, 0.0259238, 0.377014, 0.00176347
7.83902, -0.251676, 1.2771, 0.0312445, 0.37882, -0.00684067
7.85201, -0.282729, 1.52489, 0.0313781, 0.378935, -0.0101335
7.87235, -0.244305, 1.40846, 0.0256242, 0.378989, 0.000622433
7.88957, -0.263811, 1.56973, 0.0222678, 0.37609, 0.000990312
7.94344, -0.310295, 1.92256, 0.0250148, 0.378212, -0.0147354
7.92988, -0.309432, 1.65255, 0.0268298, 0.374408, -0.0167669
7.94279, -0.297195, 1.23957, 0.0235871, 0.378931, -0.0169538
7.98543, -0.271097, 1.41329, 0.0259561, 0.383119, -0.0129479
