# Trial: 3
# Angle[deg]: 0
# Timestamp: 20260308_204019

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.285078, -0.0742542, -2.88665, -0.00232647, 0.0262755, -0.000518261
0.26208, -0.0548688, -2.92121, -0.000774059, 0.0258031, 0.000587973
0.285789, -0.0405767, -2.75968, -0.00216569, 0.0254732, 0.00128034
0.274682, -0.0467864, -2.58999, -0.00299997, 0.0254338, 0.000845014
0.275131, -0.0464706, -2.53621, -0.00221688, 0.0258636, 0.000811457
0.254465, -0.0590679, -2.41917, -0.00338118, 0.0255112, 0.00150202
0.230129, -0.0277925, -2.32937, -0.0027113, 0.025617, 0.00173963
0.222998, -0.0313422, -2.12394, -0.00480931, 0.0253726, 0.0014383
0.267907, -0.0210846, -1.98082, -0.00394068, 0.0264241, 0.00137864
0.287613, -0.0503227, -1.73014, -0.00327091, 0.0255644, 0.00107042
0.305966, -0.0261956, -1.48863, -0.00453137, 0.0270613, 0.00123775
0.343808, -0.0542194, -1.31002, -0.00619518, 0.027631, 0.000988843
0.37974, -0.0375252, -1.33626, -0.00498647, 0.0298604, 0.00182154
0.445525, -0.0299588, -1.53367, -0.00340717, 0.0341436, 0.00169398
0.489384, -0.0418088, -1.47936, -0.00462131, 0.0371795, 0.00279118
0.722689, -0.0333528, -1.60626, -0.00369652, 0.0462445, 0.00242974
1.01271, -0.0724126, -1.74282, -0.00598989, 0.0606103, 0.00211926
1.28052, -0.0375608, -1.68034, -0.00579714, 0.0700912, 0.00354004
1.37867, -0.0329747, -1.68138, -0.00660543, 0.0737973, 0.00314459
1.49774, 0.00230863, -1.61035, -0.00601486, 0.0795887, 0.0033491
1.62478, -0.0337309, -1.31421, -0.00810757, 0.0833687, 0.00481745
1.66852, -0.00572931, -1.20766, -0.00857498, 0.0850223, 0.00430879
1.62386, 0.0181265, -1.11843, -0.00823919, 0.083151, 0.00374409
1.497, -0.0160314, -1.02757, -0.00569184, 0.0792064, 0.00390521
1.4868, 0.034407, -0.812855, -0.0055732, 0.0774641, 0.00375257
1.47554, 0.0500603, -0.642159, -0.00743384, 0.0760716, 0.00456843
1.49558, -0.00533787, -0.508018, -0.00630998, 0.07897, 0.00418699
1.56991, 0.036213, -0.553603, -0.00612751, 0.0823493, 0.00396125
1.71664, 0.0367112, -0.412381, -0.00728289, 0.0870744, 0.00272305
1.83846, 0.0362841, -0.495665, -0.00869317, 0.0949727, 0.000991668
1.97443, 0.0733779, -0.491956, -0.00939808, 0.101606, -0.00345677
2.27469, 0.0557629, -0.298462, -0.00961535, 0.112938, -0.00554936
2.61981, 0.0912553, -0.292092, -0.0107782, 0.12907, -0.00575477
3.1305, 0.113056, 0.00127664, -0.00861893, 0.149977, -0.0052338
3.60616, 0.142076, 0.153384, -0.0086726, 0.170593, -0.00229404
4.08085, 0.182991, 0.285482, -0.00884219, 0.191065, -0.00153976
4.53059, 0.209662, 0.264758, -0.00917087, 0.212178, -0.00148632
4.95544, 0.222269, 0.654413, -0.00756897, 0.225791, -0.0040844
5.10302, 0.211495, 1.35121, -0.00598695, 0.23145, -0.00536983
5.39224, 0.18594, 2.21868, -0.00729102, 0.241907, -0.00493665
5.55958, 0.191434, 2.11536, -0.00504003, 0.250145, 0.000290145
5.67541, 0.248691, 1.94816, -0.0122069, 0.25646, 0.00566156
5.76148, 0.281408, 2.4139, -0.0154802, 0.26095, 0.0069863
5.79709, 0.289188, 2.62763, -0.0198052, 0.263596, 0.00671107
5.81599, 0.293845, 2.84282, -0.021836, 0.263611, -0.00221044
5.72123, 0.264078, 2.72912, -0.0187685, 0.258111, -0.0102116
5.69372, 0.233661, 2.51522, -0.0167984, 0.25628, -0.00977522
5.60455, 0.259358, 2.02351, -0.0187558, 0.254021, -0.00889304
5.48162, 0.243126, 1.87654, -0.0211778, 0.248282, -0.0037163
5.49652, 0.263388, 2.29351, -0.0232427, 0.250542, 0.00229698
5.64709, 0.265221, 2.22129, -0.0205102, 0.256596, 0.00215213
5.7976, 0.240471, 2.57174, -0.0188706, 0.260355, -0.00581104
5.94653, 0.247063, 2.73445, -0.0202138, 0.268162, -0.0125514
6.2329, 0.254683, 2.97442, -0.0201044, 0.279338, -0.0128014
6.49938, 0.205757, 3.06054, -0.0191248, 0.292019, -0.0151571
6.94697, 0.172004, 3.03868, -0.0145009, 0.31231, -0.0174517
7.31329, 0.131885, 2.87532, -0.0142916, 0.32664, -0.0178429
7.75079, 0.100281, 3.0093, -0.0119532, 0.343607, -0.016175
8.00816, 0.106909, 3.35153, -0.0128534, 0.355719, -0.0122758
8.25157, 0.0985548, 3.19632, -0.0165315, 0.368411, -0.00366568
8.45369, 0.130671, 3.40815, -0.0144849, 0.377632, 0.00373291
8.74373, 0.158179, 3.55669, -0.00818699, 0.39069, 0.000732029
8.90869, 0.112985, 3.77331, -0.00889778, 0.395498, -0.0159235
8.87252, 0.142285, 3.54174, -0.0126583, 0.393584, -0.0140787
8.84475, 0.154024, 3.54196, -0.0171496, 0.39124, -0.0133242
8.9055, 0.141204, 3.19075, -0.0150499, 0.394587, -0.0153944
9.05569, 0.0743253, 3.13467, -0.0113491, 0.400844, -0.0179019
9.25832, 0.0216984, 3.49255, -0.0108636, 0.407121, -0.017511
9.3385, -0.00371871, 3.5099, -0.0091764, 0.409429, -0.0180862
9.26486, -0.0309507, 3.42274, -0.00970054, 0.41052, -0.0157259
9.38775, -0.00554693, 3.2897, -0.0126083, 0.415275, -0.0130359
9.4881, 0.0219475, 3.2745, -0.0128742, 0.419685, -0.00933786
9.62349, -0.01314, 3.13524, -0.00774274, 0.425216, -0.0147827
9.69478, -0.0496199, 3.134, -0.00411366, 0.427941, -0.0164472
9.83608, -0.0903478, 3.27185, -0.00239788, 0.432918, -0.0123452
10.0208, -0.047854, 3.39289, -0.00227156, 0.443561, 0.00373279
10.1327, -0.0117922, 3.40227, -0.00580991, 0.447374, 0.00553354
10.2926, 0.0220587, 3.64123, -0.00863238, 0.454273, 0.00408338
10.3946, 0.000991953, 3.76598, -0.0118302, 0.460601, -0.00502455
10.5288, -0.00523111, 3.66893, -0.00660453, 0.465367, -0.0131679
10.5751, -0.0115921, 3.46745, -0.00776127, 0.468719, -0.00781832
10.5439, 0.0249723, 3.38453, -0.00753688, 0.470134, -0.000564133
10.7034, -0.0196923, 3.63796, -0.00953061, 0.472176, -0.016155
10.739, -0.0496466, 3.74294, -0.00630478, 0.472634, -0.0193322
11.0216, -0.10037, 3.79446, -0.00432574, 0.486613, -0.0203942
11.0693, -0.137939, 3.72344, -0.000695083, 0.484585, -0.0204669
11.2187, -0.223221, 3.92237, -4.72277e-05, 0.491571, -0.0179668
11.3762, -0.207763, 3.93121, -0.00154439, 0.501535, -0.0165916
11.4604, -0.226005, 4.06797, -0.00286981, 0.503177, -0.0134813
11.5564, -0.217135, 4.14265, -0.00205779, 0.510167, -0.00952643
11.7064, -0.221437, 4.16998, 0.000615315, 0.514737, 0.000933594
11.6919, -0.218492, 4.10418, 0.00403006, 0.5121, 0.00646149
11.6814, -0.17675, 4.28389, 0.00327091, 0.514989, 0.00759315
11.6706, -0.184419, 4.51683, 0.00267864, 0.513001, 0.00758467
11.6871, -0.140915, 4.5434, 0.00500839, 0.51231, 0.0071098
11.7144, -0.139999, 4.67908, 0.00112284, 0.514186, 0.00939119
11.7615, -0.114137, 4.7318, -0.00170449, 0.517152, 0.00923301
11.9317, -0.0720434, 5.01186, -0.00858041, 0.522721, 0.00445883
11.8275, -0.0796899, 4.75465, -0.00628648, 0.517336, -0.013187
11.7678, -0.12209, 4.73566, -0.00571986, 0.515722, -0.0149448
11.7195, -0.111348, 4.2818, -0.00711432, 0.516393, -0.0116986
11.645, -0.0892135, 4.00721, -0.0101512, 0.51392, -0.00828292
11.5753, -0.0837556, 4.17245, -0.0128593, 0.508942, -0.00405875
11.4318, -0.103341, 4.18179, -0.0124514, 0.505651, -0.00448606
11.52, -0.114804, 4.01527, -0.0108724, 0.509516, -0.00995487
11.4887, -0.0942934, 3.64405, -0.00929854, 0.510113, 0.00471124
11.3132, -0.0685693, 3.32613, -0.00909788, 0.502929, 0.00855148
11.1978, -0.0954366, 3.11176, -0.0129699, 0.498445, -0.000662204
11.0486, -0.125097, 2.84194, -0.00779787, 0.488575, -0.0136253
10.9147, -0.153379, 3.13734, -0.00672113, 0.480804, -0.0150251
10.889, -0.123852, 3.35352, -0.00839511, 0.479272, -0.0134651
10.8934, -0.142948, 3.26375, -0.00915392, 0.480739, -0.0135582
10.924, -0.163254, 3.35967, -0.00580403, 0.482738, -0.0167307
10.9563, -0.191136, 3.4683, -0.0025451, 0.483236, -0.0159884
10.9644, -0.18594, 3.33663, -0.00740909, 0.483612, -0.0122922
11.1051, -0.157142, 3.46977, -0.00949106, 0.490929, -0.00254012
11.1677, -0.171279, 3.81, -0.00400881, 0.49338, -0.00317905
11.2627, -0.219435, 4.06753, 0.00645222, 0.494132, -0.00703071
11.1873, -0.18098, 4.45591, 0.00495224, 0.489607, 0.00599046
11.3052, -0.149852, 4.86946, -0.00354422, 0.496404, 0.0100368
11.4839, -0.0946226, 4.98613, -0.00327566, 0.504716, 0.0116694
11.479, -0.0530006, 5.03045, -0.00302099, 0.502204, 0.0111618
11.5199, -0.0344025, 5.20586, -0.00540926, 0.506714, 0.00809559
11.6075, -0.0457633, 5.43084, -0.001742, 0.51021, -0.000455216
11.7384, -0.0770788, 5.7374, 0.000619157, 0.512, 0.00179736
11.8319, -0.0357548, 5.96498, -0.00230365, 0.516887, 0.00705308
11.9224, -0.0803349, 5.90251, -0.000598142, 0.524904, 0.00764523
11.9283, -0.0401808, 5.93157, -0.000888739, 0.520778, 0.00997769
11.8363, 0.00132112, 5.95981, -0.00572969, 0.517852, 0.0119211
11.688, -0.00575155, 5.53119, -0.00725882, 0.511721, 0.0125576
11.5966, 0.0175527, 5.84582, -0.0102405, 0.507557, 0.0138424
11.5362, 0.0275478, 5.91478, -0.00954564, 0.506188, 0.010613
11.4042, 0.0343225, 5.57134, -0.0070524, 0.498174, -0.00370353
11.3177, 0.0123171, 5.80999, -0.007504, 0.488936, -0.00801831
11.2323, 0.008376, 5.90267, -0.00952247, 0.48998, 0.00504229
11.2183, 0.0193942, 5.40686, -0.0065451, 0.49009, 0.010701
10.9901, -0.0263246, 5.14994, -0.00330616, 0.477482, 0.00174697
10.7493, -0.0197234, 5.26983, -0.00327351, 0.46715, -0.00558405
10.885, -0.027966, 5.17717, -0.00478344, 0.474301, 0.00180346
10.8426, -0.0261689, 5.15915, -0.00161839, 0.473331, 0.00100319
10.9552, -0.0422403, 5.10552, 0.00221688, 0.481189, -0.00828054
10.9806, -0.0349719, 5.37512, -0.00260746, 0.48277, 0.00332661
11.1494, 0.0101597, 5.39285, -0.0094479, 0.490196, 0.00547694
11.1034, 7.11715e-05, 5.02039, -0.0100843, 0.488739, -0.0100089
10.9925, -0.0594104, 4.55328, -0.00582505, 0.483232, -0.0132338
10.876, -0.05236, 4.74274, -0.000428664, 0.476893, 0.00586188
10.9804, -0.0232998, 4.49077, 0.00113075, 0.484425, 0.0149062
11.062, 0.0133803, 4.37115, -0.00108838, 0.488477, 0.0125348
11.1255, 0.0585653, 4.40716, -0.00266034, 0.489742, 0.0134972
11.1679, 0.0574221, 4.48818, -0.00581228, 0.49189, 0.0147284
11.209, 0.10762, 4.69371, -0.0101411, 0.493246, 0.0154016
11.1929, 0.137748, 4.86306, -0.0110454, 0.491453, 0.0146458
11.2116, 0.145782, 5.03842, -0.00966404, 0.493114, 0.0106236
11.1494, 0.138931, 4.7781, -0.00790758, 0.489602, -0.000395673
11.0684, 0.121886, 4.20927, -0.0158427, 0.487144, -0.00464469
10.9897, 0.16022, 4.20478, -0.0251313, 0.485114, 0.00140576
10.9746, 0.131045, 4.313, -0.0195259, 0.486032, -0.00839816
11.0197, 0.100654, 4.25702, -0.0103669, 0.48863, -0.0120781
11.1126, 0.0973849, 4.17578, -0.00375008, 0.495251, -0.00346219
11.1772, 0.118434, 4.08874, -0.00457939, 0.493878, 0.00919527
11.1732, 0.126814, 4.29773, -0.0117079, 0.491808, 0.0134356
11.2185, 0.152988, 3.82129, -0.01093, 0.497865, 0.0120661
11.156, 0.123994, 3.64963, -0.00761936, 0.49392, 0.00930893
11.2838, 0.0978075, 3.62346, -0.00366432, 0.499364, 0.000485722
11.3213, 0.111984, 3.58452, -0.00377866, 0.499651, 0.00697388
11.3544, 0.146693, 3.36217, -0.00778771, 0.503877, 0.00981273
11.3034, 0.171114, 3.495, -0.00873644, 0.498654, 0.0079521
11.2945, 0.111063, 3.71786, -0.00687999, 0.496675, -0.00350196
11.4429, 0.152894, 3.97874, -0.0085612, 0.505483, -0.0103073
11.4515, 0.140493, 4.05205, -0.0113041, 0.505081, -0.00815649
11.2747, 0.170011, 3.84836, -0.0169938, 0.498347, 0.0039182
11.1775, 0.205517, 3.72982, -0.0190562, 0.496263, 0.0112971
11.213, 0.202665, 3.70471, -0.0204269, 0.497468, 0.00396193
11.2495, 0.177275, 3.93772, -0.0181816, 0.498772, -0.00573488
11.1736, 0.115925, 3.84785, -0.0121354, 0.492926, 0.00164845
11.0113, 0.136921, 3.51784, -0.0109598, 0.488567, 0.0117903
10.7111, 0.16228, 2.69494, -0.0109395, 0.478385, 0.0113181
9.97479, 0.128407, 1.97927, -0.00997012, 0.44455, 0.00713296
9.72853, 0.0989996, 2.08147, -0.0106301, 0.436848, 0.000126995
9.57671, 0.09811, 2.31935, -0.00481315, 0.42526, -0.00626942
9.49081, 0.0764382, 2.06418, -0.00476016, 0.423841, -0.0115008
9.38762, 0.0846319, 1.67431, -0.00743113, 0.418778, -0.00724786
9.23671, 0.0797789, 1.03498, -0.00893586, 0.41272, -0.00207892
9.12444, 0.0881771, 0.928451, -0.00848991, 0.408591, -0.0113555
9.013, 0.0618926, 0.874222, -0.00457905, 0.401947, -0.0134438
8.89739, 0.0434725, 0.86146, -0.0031455, 0.396538, -0.00897235
8.8394, 0.0813713, 0.947947, -0.00364127, 0.395133, 0.00693535
8.87131, 0.0784622, 0.735491, -0.00992504, 0.395686, 0.0107006
8.7359, 0.122602, 0.409094, -0.0105792, 0.390667, 0.00594402
8.55693, 0.106602, 0.293124, -0.0129644, 0.382617, -0.00401164
8.44063, 0.116628, 0.514802, -0.0140229, 0.379376, -0.00675977
8.39698, 0.0882928, 0.543373, -0.0135519, 0.377697, -0.00539875
8.4468, 0.085824, 0.203822, -0.0146757, 0.381023, -0.00403638
8.49187, 0.0965798, 0.111788, -0.0127811, 0.381518, -0.00676508
8.41322, 0.0924963, 0.0924518, -0.0109547, 0.376979, -0.00916714
8.45857, 0.0679466, 0.162631, -0.00870808, 0.377023, -0.0110606
8.38603, 0.0562745, 0.33423, -0.00644646, 0.375059, -0.010284
8.40233, 0.0218185, 0.711827, -0.00428009, 0.371246, -0.00942497
8.38073, 0.0437883, 1.06308, -0.00603136, 0.37025, 0.00256589
8.32021, 0.0810688, 0.940238, -0.00966393, 0.368608, 0.00573432
8.23451, 0.0605314, 1.17291, -0.0119114, 0.364265, -0.00437907
8.19886, 0.0629245, 1.21142, -0.00901043, 0.362153, -0.0118062
8.14401, 0.030408, 1.22886, -0.00883959, 0.362548, -0.0126407
8.11964, 0.019541, 0.995997, -0.00896546, 0.359626, -0.0129794
8.03861, 0.00749525, 0.836252, -0.00568314, 0.356637, -0.0124605
8.0129, -0.0650463, 0.630384, -0.00733497, 0.356902, -0.0125008
7.96027, -0.0712828, 0.703366, -0.00529074, 0.353668, -0.0118036
7.86255, -0.0627333, 0.560796, -0.00406813, 0.351906, -0.0116238
7.78372, -0.0687651, 0.491373, -0.005112, 0.346048, -0.00976099
7.70826, -0.0443532, 0.459092, -0.00215643, 0.342196, -0.00681344
7.61746, -0.0908104, 0.762114, -0.00237709, 0.335996, -0.00928521
7.54283, -0.0798634, 0.975918, -0.00139163, 0.33284, -0.0110533
7.46903, -0.0577112, 1.09384, -0.00130588, 0.329984, -0.00977624
7.3241, -0.0719366, 1.69636, -0.00287818, 0.319458, -0.00809887
7.17904, -0.0480452, 1.99281, -0.00451261, 0.313125, -0.00762659
7.11562, -0.0429654, 1.84928, -0.00336853, 0.309161, -0.00852324
6.98371, -0.0712694, 2.19706, -0.00539299, 0.305822, -0.0105822
6.99274, -0.0368669, 2.55448, -0.00522193, 0.305467, -0.0112838
7.00207, -0.0544462, 2.89509, -0.00516996, 0.305452, -0.011031
6.94752, -0.089258, 3.18333, -0.00527311, 0.303566, -0.00969365
6.9065, -0.0272943, 3.60407, -0.00496342, 0.301567, -0.00027331
6.81636, -0.0445934, 3.92123, -0.00766387, 0.297869, 0.003524
6.83341, -0.0396737, 3.75305, -0.00632805, 0.300515, 0.00569364
6.8285, -0.00343403, 3.95128, -0.00664554, 0.299469, 0.00712607
6.84945, -0.0123927, 4.00571, -0.00521425, 0.30278, 0.00789707
6.89855, 0.0128242, 3.90668, -0.00598978, 0.304261, 0.00784149
6.90226, 0.0230151, 3.91561, -0.00767642, 0.306736, 0.00831015
6.95592, 0.00955478, 3.91395, -0.00789436, 0.30609, 0.00662227
6.92106, 0.0210267, 3.78999, -0.0105851, 0.304888, -0.00117482
7.00664, 0.0366934, 3.73288, -0.0138405, 0.307856, -0.00374443
7.0737, 0.0367823, 3.81301, -0.0164775, 0.315058, -0.00311477
7.12301, 0.0499758, 3.97403, -0.0163524, 0.316199, -0.00302709
7.17308, 0.05236, 3.89292, -0.015596, 0.317831, -0.0034048
7.29247, 0.0590902, 3.83126, -0.0158769, 0.324561, -0.00138531
7.43703, 0.0566481, 3.76195, -0.0165525, 0.330252, 0.00206819
7.49715, 0.0611141, 3.72742, -0.0165473, 0.335472, 0.00402531
7.51081, 0.0389041, 3.37233, -0.0153012, 0.33806, -0.00231641
7.5042, 0.0417243, 3.35966, -0.0152671, 0.336947, -0.00639539
7.50548, 0.0291581, 3.28051, -0.0146497, 0.335618, -0.00508725
7.55744, 0.0681868, 3.42461, -0.0186087, 0.337458, -0.00310844
7.55628, 0.0336552, 3.43113, -0.0185169, 0.336902, -0.00593893
7.48432, 0.0548021, 3.58181, -0.0137928, 0.330737, -0.00891812
7.35788, 0.0393178, 3.64232, -0.0156846, 0.324101, -0.0118867
