# Trial: 4
# Angle[deg]: -50
# Timestamp: 20260308_211007

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
5.79941, -0.807615, 2.31412, 0.0352974, 0.260148, -0.0171574
5.74147, -0.79774, 2.01962, 0.0359753, 0.259118, -0.0163773
5.57547, -0.818771, 2.39934, 0.0384736, 0.251275, -0.0140869
5.4352, -0.854886, 3.12904, 0.0428504, 0.242171, -0.0113805
5.27347, -0.910315, 3.1857, 0.0441346, 0.238382, -0.0094966
5.22328, -0.894355, 3.1722, 0.0472237, 0.234375, -0.00560134
5.13108, -0.918544, 3.2843, 0.0475399, 0.232827, -0.00119142
5.04294, -0.904982, 3.36191, 0.0454695, 0.23225, 0.00528204
5.05305, -0.892602, 3.65937, 0.0453728, 0.234295, 0.00760659
5.0583, -0.970566, 4.27058, 0.0465174, 0.235669, 0.00956563
5.02254, -0.968467, 4.40723, 0.0439997, 0.236976, 0.0124299
5.10614, -0.862679, 3.90778, 0.0397679, 0.242067, 0.0164299
5.14508, -0.826026, 4.06028, 0.0388979, 0.24436, 0.0173002
5.19359, -0.852088, 4.52734, 0.0380457, 0.248465, 0.019229
5.25243, -0.872826, 4.76856, 0.038268, 0.250394, 0.0188015
5.30053, -0.82918, 4.46246, 0.0361564, 0.253101, 0.0179398
5.26085, -0.759774, 3.67386, 0.033899, 0.253381, 0.0179577
5.19692, -0.666882, 3.31758, 0.0319747, 0.252074, 0.0204953
5.02532, -0.67214, 3.45513, 0.0331085, 0.246118, 0.0227853
4.7897, -0.717605, 3.93408, 0.0353787, 0.238831, 0.0255886
4.80525, -0.689915, 3.88179, 0.0351883, 0.241308, 0.0275207
4.77973, -0.647225, 3.71957, 0.0341726, 0.240723, 0.0266648
4.76421, -0.554053, 3.56173, 0.0291039, 0.241162, 0.0218837
4.71764, -0.549956, 3.37794, 0.028656, 0.234021, 0.01631
4.59135, -0.59491, 3.43346, 0.0302746, 0.224275, 0.00706765
4.53722, -0.54561, 3.21104, 0.0277977, 0.219577, -0.000840607
4.43822, -0.493143, 2.81644, 0.0269529, 0.213974, -0.00175996
4.38571, -0.486956, 2.79409, 0.0268224, 0.213281, 0.0029245
4.33311, -0.458594, 2.82529, 0.0267058, 0.211222, 0.00741418
4.26789, -0.41308, 2.47788, 0.0231651, 0.208481, 0.00978449
4.18379, -0.38885, 1.97284, 0.017034, 0.203189, 0.00643064
4.07027, -0.341285, 1.65136, 0.0148427, 0.197301, -0.00239788
4.01501, -0.310344, 1.17065, 0.0162741, 0.19476, -0.00934215
3.93647, -0.335756, 1.40018, 0.0204397, 0.192268, -0.0140995
3.84064, -0.348723, 1.29169, 0.018547, 0.188562, -0.0155173
3.82945, -0.326286, 1.07638, 0.0162323, 0.18783, -0.0155448
3.78158, -0.300108, 0.996001, 0.0181432, 0.184836, -0.0158421
3.78364, -0.299267, 1.21058, 0.0147946, 0.182541, -0.0158338
3.73039, -0.334173, 1.139, 0.0164787, 0.179067, -0.0166116
3.73501, -0.381564, 1.46847, 0.0184981, 0.181066, -0.0190169
3.84684, -0.39458, 1.51305, 0.022639, 0.183417, -0.0194269
3.86121, -0.390434, 1.48531, 0.0224168, 0.184582, -0.0201818
3.86067, -0.379069, 1.28949, 0.0202192, 0.184768, -0.0184862
3.90497, -0.39865, 1.06507, 0.0194074, 0.183987, -0.0189358
4.07048, -0.392983, 0.903358, 0.0219108, 0.190913, -0.0188529
4.16848, -0.434863, 0.976233, 0.0270143, 0.198362, -0.0177127
4.20599, -0.496444, 1.07081, 0.0352961, 0.200462, -0.0136511
4.27541, -0.481903, 0.734139, 0.039029, 0.207104, -0.00959648
4.44248, -0.487183, 0.249892, 0.0429334, 0.214079, -0.00992481
4.50488, -0.4997, 0.196398, 0.0468661, 0.218689, -0.00983183
4.62083, -0.506995, 0.294806, 0.0500464, 0.225439, -0.0096419
4.80154, -0.57133, 0.266693, 0.0542744, 0.234887, -0.0107278
4.96762, -0.6382, 0.683567, 0.0548768, 0.241458, -0.0144823
5.0713, -0.598241, 0.48055, 0.0503396, 0.244807, -0.0194555
5.11924, -0.576107, 0.305833, 0.0433065, 0.245725, -0.022925
5.24742, -0.589612, 0.483646, 0.0435486, 0.247408, -0.0238889
5.33168, -0.610772, 0.61683, 0.0447742, 0.251724, -0.0248497
5.45797, -0.64392, 0.797522, 0.0476295, 0.254785, -0.0231423
5.48971, -0.7097, 0.91511, 0.0504295, 0.259188, -0.0222439
5.47509, -0.689301, 0.826048, 0.0501728, 0.259962, -0.0215673
5.50888, -0.680912, 0.497921, 0.0528235, 0.262878, -0.0181788
5.47106, -0.656922, 0.169473, 0.052626, 0.265765, -0.0148462
5.51488, -0.702098, 0.449782, 0.0577432, 0.266402, -0.0127933
5.63926, -0.741696, 0.500941, 0.0615614, 0.273984, -0.00581397
5.70321, -0.702935, 0.363651, 0.0562869, 0.27648, 0.00200921
5.77794, -0.636167, -0.0108092, 0.0544402, 0.28362, 0.0051425
5.82991, -0.63078, 0.115858, 0.0503292, 0.287127, 0.00760648
5.70064, -0.632404, 0.41296, 0.0496625, 0.281068, 0.00856289
5.61352, -0.627457, 0.138251, 0.0487414, 0.275926, 0.00160958
5.56284, -0.63159, -0.0875899, 0.046638, 0.272118, -0.0102152
5.47755, -0.638653, -0.02096, 0.0486916, 0.266601, -0.0166039
5.37415, -0.643684, 0.400829, 0.0502911, 0.258565, -0.0168097
5.33831, -0.682495, 0.535077, 0.0493371, 0.258118, -0.0170825
5.28237, -0.714287, 0.731617, 0.0482238, 0.251501, -0.0182052
5.14024, -0.692419, 0.657652, 0.0447275, 0.245053, -0.020942
5.03052, -0.665432, 0.585653, 0.0435935, 0.236864, -0.0219291
4.95635, -0.61869, 0.226664, 0.0431791, 0.234824, -0.0228482
4.93733, -0.655606, 0.298805, 0.0442977, 0.232097, -0.0229114
4.89454, -0.666264, 0.533368, 0.0465486, 0.230948, -0.0216828
4.86846, -0.699105, 0.633934, 0.0438491, 0.231428, -0.0192594
4.87135, -0.651295, 0.706849, 0.040037, 0.230601, -0.0171157
4.93867, -0.665111, 0.66375, 0.0359282, 0.235011, -0.0142128
5.0179, -0.695711, 0.799372, 0.0354932, 0.2394, -0.0123557
5.04585, -0.73107, 1.32072, 0.0405007, 0.242408, -0.0109413
5.17355, -0.804563, 1.38736, 0.0425902, 0.247732, -0.0162181
5.28752, -0.837858, 1.38138, 0.0477821, 0.254994, -0.013131
5.44168, -0.817347, 1.43052, 0.0455765, 0.261274, -0.00708245
5.48838, -0.778296, 1.58952, 0.0361849, 0.263326, -0.00747926
5.62648, -0.76714, 1.64006, 0.0372304, 0.266078, -0.0103902
5.77692, -0.826827, 1.66787, 0.0394789, 0.275887, -0.00886897
5.96169, -0.832035, 1.61127, 0.0444408, 0.289415, -0.00160823
6.05983, -0.850358, 1.75118, 0.0467286, 0.290886, 0.00434031
6.0568, -0.826075, 1.93378, 0.0475587, 0.289682, 0.00798351
6.20366, -0.904911, 2.34414, 0.0475184, 0.297097, 0.00688823
6.33389, -0.927939, 2.28894, 0.0502206, 0.300886, 0.00545875
6.38964, -0.934629, 2.32116, 0.047502, 0.305857, 0.00249877
6.40356, -0.908745, 2.15333, 0.0511698, 0.309415, 0.00482728
6.60572, -0.997349, 2.4151, 0.0563915, 0.317825, 0.00701862
6.77234, -0.98702, 2.47971, 0.0594822, 0.324099, 0.00962077
6.76115, -1.05918, 2.77704, 0.0575864, 0.321565, 0.0112944
6.71453, -1.00024, 2.81196, 0.0552463, 0.320594, 0.010761
6.72299, -0.953067, 2.63009, 0.0542518, 0.320781, 0.00821705
6.73157, -0.952382, 2.50402, 0.0524342, 0.321444, 0.00783403
6.71532, -0.974908, 2.8667, 0.0545099, 0.317272, 0.0022432
6.63123, -0.999684, 2.87879, 0.058669, 0.310423, -0.00551987
6.60683, -1.02599, 2.85995, 0.0599196, 0.310149, -0.0069358
6.61667, -1.02707, 2.48813, 0.0629929, 0.312779, -0.00259357
6.55534, -1.02075, 2.49442, 0.0633948, 0.313082, 0.00395142
6.54237, -0.989316, 2.40503, 0.0655989, 0.312485, 0.00384612
6.58585, -0.977563, 2.26122, 0.0638869, 0.315692, 0.00397447
6.54407, -0.931951, 2.013, 0.0652475, 0.311898, 0.00630162
6.4175, -0.929776, 2.08703, 0.0602173, 0.307783, 0.00897337
6.37035, -0.930065, 1.99739, 0.0563675, 0.304958, 0.0091459
6.3142, -0.904884, 2.05479, 0.0505079, 0.300555, 0.00402938
6.24169, -0.8453, 2.09156, 0.0443091, 0.299747, -0.00359258
6.30749, -0.856452, 2.27831, 0.0404946, 0.298919, -0.00430314
6.32445, -0.865584, 2.14457, 0.0429576, 0.305884, -0.00356083
6.47327, -0.888319, 1.99516, 0.0479823, 0.314672, -0.000351948
6.56036, -0.892589, 2.04049, 0.0517384, 0.318212, 0.000162359
6.56063, -0.867279, 1.93309, 0.0517882, 0.321332, 0.000551705
6.60979, -0.868827, 1.90182, 0.0550937, 0.322674, 0.00516646
6.62419, -0.852764, 1.63376, 0.0521524, 0.326398, -0.00296404
6.67531, -0.820047, 1.23742, 0.0545569, 0.328791, -0.00532701
6.70712, -0.834589, 1.03193, 0.057716, 0.329798, 0.00441274
6.62957, -0.83224, 0.832792, 0.0552268, 0.329303, 0.0118613
6.64297, -0.833299, 0.990067, 0.0572852, 0.328817, 0.016949
6.6899, -0.841056, 0.910493, 0.0527505, 0.334072, 0.019234
6.79852, -0.755268, 0.721266, 0.0518831, 0.337619, 0.0191258
6.81524, -0.713419, 0.467548, 0.0484833, 0.338469, 0.0167898
6.81753, -0.767736, 0.560894, 0.0485889, 0.337719, 0.0109221
6.90139, -0.734139, 0.801605, 0.040898, 0.336469, 0.00170596
6.98001, -0.698842, 0.374603, 0.0425282, 0.340759, -0.00438246
6.98978, -0.75025, 0.0336063, 0.0491211, 0.343714, -0.00617552
7.07506, -0.793625, -0.251244, 0.0570588, 0.351244, 0.00461396
7.0417, -0.776286, -0.23548, 0.054464, 0.350603, 0.0122655
7.0153, -0.743805, -0.170398, 0.0504867, 0.345388, 0.0151718
6.8802, -0.670027, 0.0713183, 0.0422062, 0.340693, 0.0159931
6.77674, -0.632978, 0.286719, 0.0432783, 0.334745, 0.0157685
6.68902, -0.663457, 0.665921, 0.0445531, 0.327739, 0.0179581
6.50733, -0.71462, 0.803109, 0.0459101, 0.32239, 0.0196152
6.36565, -0.753115, 0.779546, 0.0468609, 0.317466, 0.022035
6.25169, -0.743627, 0.716391, 0.0470742, 0.313208, 0.0208899
6.18113, -0.740411, 0.578447, 0.0474229, 0.310073, 0.0165313
6.09228, -0.737875, 0.523516, 0.0472505, 0.300296, 0.004717
5.97604, -0.739228, 0.602351, 0.0442149, 0.290388, -0.00736661
5.9369, -0.780294, 0.758938, 0.0486652, 0.28863, -0.0134582
5.87828, -0.846421, 0.827641, 0.052304, 0.285066, -0.0179395
5.87397, -0.828317, 0.406772, 0.0517281, 0.281464, -0.0179846
5.78414, -0.797677, 0.371858, 0.0501128, 0.278678, -0.0170914
5.70597, -0.819296, 0.569942, 0.0517388, 0.275001, -0.0168103
5.65226, -0.814807, 0.769373, 0.0518524, 0.271454, -0.0146315
5.6694, -0.870477, 0.762603, 0.0537426, 0.270101, -0.0128865
5.69188, -0.905075, 0.714429, 0.0527766, 0.272837, -0.0162883
5.72227, -0.886335, 0.911321, 0.0542833, 0.274048, -0.0163931
5.67483, -0.874592, 1.08871, 0.0518872, 0.27161, -0.0181214
5.68456, -0.833459, 0.970727, 0.0521158, 0.271626, -0.0196063
5.74908, -0.821965, 0.764102, 0.051929, 0.273396, -0.019892
5.72584, -0.832414, 0.873226, 0.0533809, 0.271883, -0.0185682
5.6909, -0.776437, 0.758164, 0.0517704, 0.275115, -0.0164753
5.67585, -0.770049, 0.759062, 0.0508255, 0.272618, -0.0155501
5.57024, -0.781997, 0.780743, 0.0533647, 0.26737, -0.012662
5.39244, -0.780894, 0.621417, 0.0597411, 0.260641, -0.0126851
5.33901, -0.785071, 0.609228, 0.0576778, 0.262498, -0.00628049
5.31113, -0.755708, 0.186069, 0.0546908, 0.266028, 0.00167059
5.3558, -0.745896, -0.151586, 0.0519103, 0.267179, 0.00521967
5.36428, -0.77234, -0.0425117, 0.0562429, 0.266182, 0.00610084
5.3116, -0.810711, 0.349368, 0.0545398, 0.262468, 0.00344208
5.31517, -0.756522, 0.32508, 0.0495006, 0.264466, -0.0021953
5.40942, -0.750282, 0.208862, 0.0489689, 0.266605, -0.00142056
5.43937, -0.785796, 0.328101, 0.0549879, 0.268772, 0.000732255
5.44903, -0.796263, 0.504602, 0.0569272, 0.26922, -0.00235607
5.46368, -0.791179, 0.364461, 0.0528172, 0.266383, -0.00807062
5.45281, -0.814665, 0.451735, 0.0533163, 0.265474, -0.0108047
5.4922, -0.848574, 0.577099, 0.0533878, 0.265592, -0.0108584
5.59721, -0.823909, 0.812401, 0.0536131, 0.270198, -0.00747858
5.631, -0.81777, 0.724469, 0.0510722, 0.274859, -0.00488185
5.64559, -0.830127, 0.80987, 0.0547987, 0.27423, -0.000371155
5.5322, -0.926516, 0.921347, 0.0609768, 0.272101, 0.00199249
5.50996, -0.936582, 1.08749, 0.0619239, 0.272354, 0.00704822
5.48407, -0.946586, 1.09252, 0.0571748, 0.27358, 0.0131427
5.47928, -0.930346, 0.834126, 0.0558181, 0.276652, 0.0150388
5.48592, -0.932668, 0.826902, 0.0570804, 0.277616, 0.0167782
5.56132, -0.903465, 1.10619, 0.0581649, 0.280934, 0.0190082
5.50189, -0.913304, 1.19297, 0.053442, 0.281058, 0.0165471
5.48637, -0.85832, 1.24928, 0.049461, 0.276131, 0.0102063
5.52431, -0.87932, 1.31875, 0.0473396, 0.270753, -0.00175194
5.53387, -0.898825, 1.32793, 0.0527768, 0.272124, -0.0119433
5.56344, -0.916, 1.34468, 0.0533132, 0.271028, -0.0133462
5.5236, -0.95373, 1.32081, 0.0583264, 0.271994, -0.0111523
5.57434, -1.01696, 1.27236, 0.0637241, 0.275899, -0.00620321
5.64707, -0.957698, 1.25946, 0.0579271, 0.282859, 0.00107844
5.62591, -0.975059, 1.437, 0.0587854, 0.281618, 0.00863667
5.58359, -1.04785, 1.61333, 0.0589873, 0.284251, 0.0149304
5.6031, -1.0838, 1.52971, 0.061641, 0.287335, 0.0209733
5.6688, -1.06618, 1.55166, 0.0607719, 0.291577, 0.0260334
5.74978, -1.04165, 1.85582, 0.0571363, 0.296613, 0.0269908
5.82562, -1.04062, 1.88132, 0.0601869, 0.299246, 0.0254673
5.84556, -1.10222, 2.15733, 0.0625329, 0.30108, 0.0232658
5.86195, -1.0795, 2.27747, 0.0612399, 0.298752, 0.0178558
5.84471, -1.05911, 2.40988, 0.0581271, 0.292515, 0.00628376
5.81663, -1.06582, 2.21942, 0.0601066, 0.283364, -0.00696246
5.77213, -1.04992, 1.99181, 0.0621406, 0.284973, -0.0112339
5.70339, -1.02095, 1.93527, 0.0576333, 0.282678, -0.0137679
5.74269, -1.03819, 1.93642, 0.0563511, 0.282214, -0.0123299
5.75407, -1.05437, 1.81912, 0.0587239, 0.282702, -0.0136523
5.7847, -1.04642, 1.64922, 0.0593048, 0.284733, -0.0132004
5.69766, -0.983871, 1.71011, 0.0565263, 0.281569, -0.0148826
