# Trial: 1
# Angle[deg]: -20
# Timestamp: 20260306_190321

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
1.86143, 0.0994889, -8.76296, -0.0220698, 0.105264, -0.00702946
1.93605, 0.128345, -8.71855, -0.0215226, 0.107146, -0.00700201
1.95095, 0.0971936, -8.93321, -0.0221872, 0.107477, -0.00669232
1.95721, 0.0997959, -9.00405, -0.0211292, 0.106816, -0.0060126
1.99925, 0.0847965, -9.10338, -0.0174747, 0.107966, -0.00732198
2.08525, 0.0983235, -8.97676, -0.00831275, 0.115948, -0.00653414
2.09773, 0.0833419, -8.85023, -0.00487315, 0.119054, -0.00565726
2.15012, 0.0903033, -8.78533, -0.00224184, 0.119586, -0.0034605
2.2575, 0.106317, -8.83136, -0.0109378, 0.128393, -0.00241121
2.34908, 0.118318, -9.01134, -0.0147652, 0.130722, -0.00222863
2.37594, 0.109804, -9.28399, -0.0169806, 0.133128, -0.00595261
2.52381, 0.0988484, -9.51945, -0.0172627, 0.137025, -0.00803944
2.65165, 0.0978564, -9.66338, -0.0117004, 0.14322, -0.00877677
2.80293, 0.138157, -9.6783, -0.0100336, 0.156369, -0.00424213
3.02994, 0.171061, -9.69488, -0.0126768, 0.16503, -0.000920374
3.11905, 0.172502, -9.78014, -0.0171482, 0.167972, -0.00472604
3.14337, 0.16784, -9.86645, -0.0213806, 0.167693, -0.0101517
3.32825, 0.142161, -9.88072, -0.022902, 0.174082, -0.0147104
3.61558, 0.128496, -9.91763, -0.0225468, 0.187696, -0.0141446
3.863, 0.117224, -9.86296, -0.0236744, 0.19851, -0.0114769
3.99578, 0.114791, -10.1009, -0.0212345, 0.208539, -0.00665379
4.17892, 0.15414, -10.3649, -0.0185872, 0.219264, -0.000520973
4.30956, 0.142592, -10.5312, -0.0191057, 0.225002, 0.00439963
4.44992, 0.211691, -10.7181, -0.0186507, 0.229068, 0.00667029
4.56521, 0.221953, -10.7348, -0.0258814, 0.235389, 0.000327317
4.6247, 0.181123, -11.1197, -0.0282804, 0.234314, -0.00879734
