# Trial: 1
# Angle[deg]: 0
# Timestamp: 20260306_190027

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
0.180807, 0.0101998, -3.16774, -0.000434427, 0.0184621, 0.00460526
0.143339, -0.0163517, -3.13346, -0.00305421, 0.0187873, 0.00313996
0.116526, -0.0267961, -3.1251, -0.00548892, 0.0171897, 0.00263853
0.140897, -0.0295629, -3.22538, -0.00529549, 0.0158695, 0.000680395
0.106077, -0.0149994, -3.32485, -0.00508985, 0.016598, -0.000376578
0.0866736, -0.0446468, -3.38036, -0.00337169, 0.0150811, -0.00286439
0.0899653, -0.0447002, -3.49492, -0.000273536, 0.0147637, -0.00136949
0.0957925, -0.044113, -3.51054, 0.00645968, 0.0149883, 6.77909e-05
0.101562, -0.0584185, -3.47282, 0.00654273, 0.0156683, 0.00208886
0.0903656, -0.053174, -3.44437, 0.0037746, 0.0162462, 0.00425614
0.101588, -0.0420357, -3.39029, 0.00545547, 0.0151959, 0.00438618
0.105641, -0.0781642, -3.48981, 0.0047457, 0.0168307, 0.00335814
0.0930123, -0.0440908, -3.53601, 0.00154733, 0.0163723, 0.00243189
0.0925364, -0.0394157, -3.55486, 0.00134169, 0.014443, 0.00134215
0.087928, -0.0537078, -3.65387, 0.00194153, 0.0143796, 0.000620513
0.1281, -0.0401674, -3.5005, 0.00234093, 0.0166763, 0.00212129
0.179601, -0.0484678, -3.3728, 0.00401706, 0.0206427, 0.00475067
0.220836, -0.0523378, -3.30945, 0.00600763, 0.0222117, 0.00537152
0.287591, -0.0623552, -3.04358, 0.00479734, 0.0222451, 0.00273096
0.38216, -0.0514437, -2.57412, 0.00305387, 0.0264935, -0.00190289
0.562624, -0.030795, -2.30969, 0.00211575, 0.0295739, -0.00539808
0.723316, -0.0137406, -2.15033, -0.000397368, 0.0373859, -0.00585126
0.846897, 0.00180598, -1.85602, 0.00073474, 0.0438391, -0.00641697
1.00745, -0.00556473, -1.75086, -0.00182493, 0.0494509, -0.00762207
1.18977, -0.0108181, -1.67157, -0.00230557, 0.0574766, -0.00784601
1.3916, 0.0132824, -1.40282, -0.0037259, 0.0665458, -0.00614106
1.53997, 0.0106802, -1.35048, -0.0031081, 0.0749883, -0.0066835
1.76017, -0.0100396, -1.47758, -0.00641042, 0.0846873, -0.00674508
2.03583, -0.0336775, -1.67447, -0.00281118, 0.0962487, -0.00560913
2.24859, -0.0465151, -1.47906, -0.00158992, 0.109092, -0.00603531
2.45452, -0.0280105, -1.48691, 0.00130351, 0.117421, -0.00398215
2.65202, -0.00918558, -1.63578, 0.00446471, 0.126922, 0.000514533
2.94985, -0.0264091, -1.54712, -0.00117956, 0.140542, 0.0022519
3.30147, -0.00233976, -1.55653, -0.001715, 0.152889, 0.0039408
3.48438, -0.00562255, -1.69178, -0.0021788, 0.163625, 0.00433387
3.63796, -0.023927, -1.58419, -0.00201429, 0.170669, 0.00532599
3.82227, 2.22411e-05, -1.76419, -0.000857216, 0.178545, 0.00543355
4.07898, 0.0189806, -1.98966, -0.00215688, 0.189865, 0.00562472
4.34881, 0.00777549, -2.04757, -0.00357281, 0.202652, 0.00304878
4.55795, -0.0140297, -1.82797, -0.00583081, 0.210633, -7.63777e-05
4.80991, -0.00994622, -1.83011, -0.00574584, 0.221385, -0.000819479
5.05654, -0.0173036, -1.83567, -0.00268181, 0.233702, 0.00393617
5.25282, -0.0157912, -1.96058, 0.00078242, 0.242331, 0.00511957
5.51628, -0.00779328, -2.05974, 0.00167444, 0.250131, 0.00570133
5.78757, 0.0197457, -1.7189, 0.000239867, 0.262502, 0.00835511
6.02831, 0.050385, -1.80091, -0.00245109, 0.270709, 0.00874717
6.24666, 0.0692366, -2.24214, -0.00191634, 0.282089, 0.00764354
6.38169, 0.0941555, -2.48856, -0.00511155, 0.28805, 0.00414022
6.43822, 0.046395, -2.64619, -0.00601972, 0.290845, -0.00136181
6.49549, 0.0410882, -2.44415, -0.00613519, 0.288917, -0.00553806
6.58877, 0.0148482, -2.29976, -0.00756253, 0.295213, -0.00351835
6.63911, 0.0451005, -2.33127, -0.00956134, 0.297412, 0.00187521
6.63078, 0.01568, -2.47882, -0.0106912, 0.298316, 0.00698969
6.66934, 0.0424405, -2.63747, -0.00755688, 0.298298, 0.0094809
6.76478, 0.0510033, -2.72794, -0.00546993, 0.30309, 0.00883451
6.86381, 0.0517462, -2.7148, -0.00244669, 0.307819, 0.00388566
6.92036, 0.0182511, -2.80895, 0.00329317, 0.309543, -0.00180742
6.89607, 0.0347762, -2.8589, 0.000143039, 0.307899, -0.00697885
7.03546, 0.00129443, -2.77999, -0.00479214, 0.310229, -0.00756174
7.04927, 0.0011343, -2.78872, -0.00635506, 0.314229, -0.00675774
7.08592, 0.0247366, -2.6592, -0.0130731, 0.316575, -0.00085925
7.13902, 0.0558919, -2.69762, -0.0124713, 0.320228, 0.00643031
7.2411, 0.0708201, -2.64164, -0.00978675, 0.322528, 0.00898523
7.30169, 0.0591302, -2.55347, -0.00687083, 0.328323, 0.00757077
7.38223, 0.028046, -2.5768, -0.00164065, 0.328548, 0.00106036
7.37956, 0.00413685, -2.67917, 0.00401232, 0.329353, -0.00404373
7.49016, 0.0436371, -2.52299, 0.0038956, 0.334788, 0.00111945
7.58844, 0.0528493, -2.6529, -0.000737339, 0.338969, 0.00723973
7.52336, 0.0586053, -2.97354, -0.00372816, 0.337146, 0.00928136
7.47331, 0.0697081, -3.19928, -0.00381787, 0.337045, 0.00719657
7.48713, 0.056439, -3.21499, -0.000898455, 0.33569, -0.000628535
7.56683, 0.0412928, -2.93538, -0.00192492, 0.339282, -0.0075014
7.64312, 0.0363331, -2.57899, -0.00411242, 0.338584, -0.00894196
7.68866, 0.00554693, -2.65922, -0.00324199, 0.338514, -0.00869735
7.73417, 0.0181888, -2.75675, -0.00286835, 0.343173, -0.00718041
7.78862, 0.0478807, -2.79691, -0.00616739, 0.349045, -0.000989973
7.82878, 0.0346428, -2.9604, -0.00325893, 0.35098, 0.00590368
7.83189, 0.011601, -3.15575, -0.000446742, 0.350699, 0.00713793
7.93653, 0.0157289, -3.31095, 0.00183148, 0.356433, 0.00434528
7.93935, 0.0193942, -3.12178, 0.00445985, 0.354862, -0.00456606
7.77915, -0.03136, -3.13407, 0.00448493, 0.343173, -0.00971218
7.66296, -0.0173748, -2.75704, 0.00193204, 0.338712, -0.00895687
7.60744, 0.011641, -2.70002, -0.00153659, 0.338024, -0.00496015
7.65409, 0.0360662, -2.77105, -0.00645753, 0.339535, -0.00315849
7.75156, 0.0117789, -2.80881, -0.00762252, 0.342982, -0.00462921
7.78101, 0.0160937, -2.70415, -0.00577793, 0.347504, -0.00749327
7.90486, 0.00637875, -2.52615, -0.00470695, 0.350575, -0.00830043
8.12923, -0.0240916, -2.67094, -0.00217869, 0.361865, -0.00896422
8.26773, -0.016494, -2.6978, -0.0027244, 0.369099, -0.00789527
8.39452, -0.00673016, -2.7969, -0.00583115, 0.37143, -0.00742581
8.4068, -0.0278192, -2.91041, -0.00454651, 0.374593, -0.00435285
8.54494, -0.0411461, -3.00191, -0.00431579, 0.384238, -0.00543401
8.65438, -0.0533564, -3.0591, -0.00172426, 0.386932, -0.00907641
8.68893, -0.0664475, -3.13965, -0.00217857, 0.387875, -0.00884038
8.80223, -0.0540414, -3.03744, -0.00548168, 0.391972, -0.00364579
8.87263, 0.00197056, -3.00475, -0.0079495, 0.39821, 0.00392193
9.02337, -0.0141676, -2.88605, -0.00620049, 0.404691, 0.00694653
9.01534, -0.0196522, -2.91512, -0.00212445, 0.4039, 0.00382567
9.1732, -0.0176861, -2.71463, 0.000867836, 0.408766, -0.00167545
9.24685, -0.00163695, -2.62152, -0.00340107, 0.412446, -0.00623699
9.33524, 0.00296252, -2.78912, -0.00679005, 0.417797, -0.00229269
9.4049, 0.0329435, -2.6039, -0.0100909, 0.420169, 0.00532418
9.39666, 0.030884, -2.58314, -0.0095888, 0.418187, 0.00812768
9.50245, 0.00624086, -2.70153, -0.00610807, 0.424221, 0.00609903
9.59759, -0.0133135, -2.66834, -0.00280801, 0.429608, 0.00333328
9.7035, 0.00114764, -2.74137, 0.000376578, 0.433964, 0.00205598
9.75221, 0.0111784, -2.82148, -0.00135435, 0.43918, 0.00340457
9.83444, -0.0125573, -3.02756, -0.00483665, 0.440319, 0.00406791
9.85576, 0.0155866, -3.02896, -0.00890942, 0.443163, 0.003611
9.98446, 0.0073796, -3.10749, -0.0119845, 0.446814, -0.00267876
9.97231, -0.031787, -3.02248, -0.0116772, 0.447717, -0.00776409
10.1021, -0.0438773, -3.06829, -0.00987555, 0.450907, -0.00857453
10.1979, -0.0194743, -3.12671, -0.0106924, 0.455684, -0.00312493
10.2697, -0.0116143, -3.00358, -0.0114206, 0.459099, 0.00469723
10.3041, 0.0237491, -3.12434, -0.00843036, 0.459865, 0.00951547
10.2682, -0.0300122, -3.27773, -0.00259899, 0.45665, 0.00677062
10.2144, -0.0211824, -3.22, 0.00195543, 0.456238, 0.000578143
10.1841, -0.063187, -3.12154, 0.00173059, 0.454988, 0.000175804
10.1272, -0.0520842, -3.36619, 0.000354998, 0.449183, 0.00640748
10.0315, 0.0498245, -3.3539, -0.00425761, 0.446555, 0.010713
9.99451, 0.0393668, -3.24749, -0.00641946, 0.445211, 0.00966924
10.0199, 0.0486546, -3.28369, -0.00555524, 0.445048, 0.00924148
10.0116, 0.0447046, -3.33123, -0.0014592, 0.446344, 0.00566483
9.95331, 0.00709047, -3.50223, 0.000449115, 0.442802, 0.00385064
9.88095, 0.0187003, -3.66329, 0.00271808, 0.440135, 0.00327645
9.85474, 0.0047418, -3.79109, 0.00204514, 0.440786, 0.000673954
9.7798, -0.0582806, -3.84792, 0.00340276, 0.438189, -0.00358117
9.75022, -0.0423604, -3.97474, 0.00413242, 0.436178, -0.00540429
9.70669, -0.0201415, -3.89294, 0.00496365, 0.432214, -0.00455284
9.64317, -0.0476093, -3.87573, 0.00701421, 0.431371, -0.0060204
