# Trial: 5
# Angle[deg]: 20
# Timestamp: 20260308_220158

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
6.44785, 0.00890534, 2.17965, -0.0248602, 0.299998, 0.0105085
6.41499, 0.0289846, 2.0929, -0.0243237, 0.301443, 0.013527
6.4112, 0.00945247, 1.64537, -0.0240635, 0.301887, 0.0136646
6.4534, 0.00392778, 1.13973, -0.0262693, 0.303551, 0.0097907
6.34207, -0.0255328, 1.18428, -0.0301642, 0.299566, -0.000218513
6.31787, -0.0341757, 0.999529, -0.0261256, 0.297513, -0.00717397
6.34953, -0.065638, 0.738965, -0.0234458, 0.300172, -0.00838314
6.38182, -0.119942, 0.469403, -0.019753, 0.302992, -0.00989781
6.44409, -0.0956768, 0.816253, -0.0202705, 0.307054, -0.0118041
6.61575, -0.112589, 1.13512, -0.0195813, 0.314725, -0.0147042
6.71395, -0.175589, 1.52471, -0.0165424, 0.319893, -0.0195869
6.88519, -0.20174, 1.604, -0.0115772, 0.326281, -0.0209116
7.00219, -0.252174, 1.96107, -0.0122784, 0.334049, -0.0213662
7.10141, -0.259945, 2.20354, -0.0119314, 0.337261, -0.0201941
7.17711, -0.321193, 2.03287, -0.00990945, 0.34192, -0.0208007
7.19628, -0.40977, 1.2307, -0.00120962, 0.345475, -0.0181967
7.45001, -0.481649, 0.68258, 0.00801876, 0.355328, -0.010873
7.51367, -0.537234, 0.436793, 0.0101213, 0.357472, -0.0057916
7.5636, -0.54448, 0.00293138, 0.0130773, 0.358439, -0.000754061
7.68062, -0.588068, -0.684897, 0.0142182, 0.362381, 0.00136282
7.68151, -0.532532, -0.67693, 0.00894693, 0.363963, 0.00150869
7.75432, -0.533075, -0.524619, 0.00707093, 0.365874, 0.00224535
7.83324, -0.561423, -0.812788, 0.00689987, 0.371978, 0.00108917
7.93676, -0.647074, -1.49499, 0.0114076, 0.378036, -0.0106113
7.97338, -0.636291, -1.45165, 0.0151307, 0.379054, -0.0124904
7.97195, -0.624548, -1.23991, 0.016844, 0.376944, -0.00666757
7.74922, -0.714064, -2.41921, 0.0195119, 0.369249, -0.00574008
7.55044, -0.766455, -3.32134, 0.0208042, 0.362211, -0.0143979
7.61326, -0.743698, -2.41058, 0.0228813, 0.364374, -0.0171466
7.85132, -0.840536, -2.30683, 0.0261447, 0.374907, -0.020632
7.98765, -0.947004, -2.68129, 0.0278073, 0.379647, -0.0188624
7.92839, -0.98964, -2.65111, 0.0263098, 0.379513, -0.0154736
7.89167, -0.97751, -2.74647, 0.0210561, 0.378936, -0.0113647
8.01383, -1.02593, -3.27708, 0.0268084, 0.385171, -0.00447217
8.20137, -1.09444, -3.57344, 0.0325153, 0.391911, -0.00553445
8.09367, -1.08874, -3.86605, 0.0316332, 0.387033, -0.00291557
7.98158, -0.987759, -4.65802, 0.0282781, 0.382526, 0.00285083
7.92467, -0.886055, -4.90637, 0.0220576, 0.377986, 0.00640974
7.94703, -0.774885, -4.78853, 0.0174531, 0.376564, 0.0091625
8.04304, -0.684283, -4.3594, 0.0143594, 0.380594, 0.00988945
8.01641, -0.698927, -3.77472, 0.0105974, 0.376356, 0.00319386
7.9137, -0.646847, -3.1984, 0.0108278, 0.370016, -0.00354942
7.81073, -0.670747, -3.21769, 0.0134706, 0.366681, -0.00612287
7.78482, -0.677095, -2.62641, 0.0134426, 0.363322, -0.00622332
7.86557, -0.611328, -2.05738, 0.0136948, 0.366643, -0.000258961
7.98817, -0.580146, -1.75034, 0.010883, 0.372506, 0.00386815
8.02283, -0.576832, -1.85657, 0.00959365, 0.372548, 0.00553106
7.93564, -0.576476, -2.05842, 0.00810677, 0.36978, 0.000101912
7.8996, -0.661072, -2.64528, 0.0150915, 0.370239, -0.0065869
7.89727, -0.664435, -2.84141, 0.0176305, 0.369115, -0.00614276
7.90971, -0.689199, -3.42631, 0.0157495, 0.376242, 0.00116725
7.93065, -0.672469, -3.70991, 0.0143708, 0.375435, 0.00466254
7.91892, -0.667807, -3.77184, 0.0110715, 0.374846, 0.00594492
7.97177, -0.700782, -3.79067, 0.0163092, 0.374522, 0.00411977
8.05934, -0.683291, -3.72336, 0.0169639, 0.379371, 6.49663e-05
7.89233, -0.698896, -4.08555, 0.0148352, 0.371085, 0.00456425
7.89277, -0.65662, -4.43277, 0.013013, 0.374239, 0.00746366
7.86916, -0.676824, -4.37753, 0.00683682, 0.372309, 0.00975308
7.81484, -0.609375, -3.93115, 0.00902218, 0.366731, 0.00768613
7.78457, -0.635944, -3.58039, 0.0141593, 0.359755, -0.00183047
7.80165, -0.647225, -3.68163, 0.0189169, 0.362096, -0.00535074
7.86159, -0.653849, -3.8078, 0.019814, 0.367044, -0.00584335
7.85064, -0.624375, -3.50271, 0.0116597, 0.366063, -0.00386939
7.89235, -0.665116, -3.78168, 0.00774421, 0.368468, -0.00459826
7.94343, -0.694617, -3.91793, 0.010955, 0.373245, -0.00681366
7.96713, -0.702081, -3.43747, 0.0129327, 0.373759, -0.0104067
8.10347, -0.738254, -2.95631, 0.0196368, 0.379164, -0.0134337
8.0804, -0.759601, -3.01, 0.0219801, 0.377686, -0.014041
8.18814, -0.828237, -3.06333, 0.0200092, 0.384472, -0.0128212
8.13974, -0.796312, -3.19339, 0.0183725, 0.383282, -0.00806587
8.20928, -0.779662, -3.22488, 0.0156779, 0.390614, -0.00218106
8.31374, -0.77331, -3.2959, 0.0153997, 0.392768, -0.000957433
8.37162, -0.786027, -3.39543, 0.013637, 0.397744, -0.00131605
8.39374, -0.787438, -3.16968, 0.0151538, 0.397126, -0.00913912
8.44301, -0.817485, -3.23093, 0.0206914, 0.397598, -0.00842596
8.43338, -0.857177, -3.96764, 0.0220046, 0.403991, -0.00134147
8.32426, -0.818918, -3.97206, 0.0186903, 0.397417, 0.00343361
8.39193, -0.788398, -3.79196, 0.0159078, 0.398916, 0.00540135
8.33165, -0.745856, -3.7467, 0.014414, 0.395743, 0.00594831
8.39157, -0.747813, -3.89553, 0.0182037, 0.396964, -0.000338164
8.35627, -0.755353, -3.45451, 0.0160841, 0.394339, -0.00756829
8.41692, -0.715821, -3.14214, 0.0121294, 0.396336, -0.00757778
8.43704, -0.726977, -3.00752, 0.0127576, 0.39652, -0.00733701
8.39464, -0.728908, -2.67621, 0.00994233, 0.39594, -0.00712064
8.43975, -0.689385, -2.59752, 0.0129844, 0.395048, 0.000239415
8.37277, -0.716395, -2.59565, 0.0153016, 0.391425, 0.00128724
8.28619, -0.75364, -2.80257, 0.0193106, 0.388828, -0.000989973
8.20394, -0.758791, -3.15239, 0.0216325, 0.386776, -0.00238692
8.2475, -0.709594, -2.86258, 0.0185914, 0.387643, 0.00200062
8.20786, -0.684083, -2.56525, 0.0181784, 0.384929, 0.00381098
8.15441, -0.663808, -2.76085, 0.0179427, 0.378165, 0.00483304
8.08808, -0.629121, -2.58113, 0.015332, 0.376834, 0.00575884
7.94658, -0.592592, -2.19834, 0.0210954, 0.369825, 0.00163433
8.11825, -0.658159, -2.59269, 0.0237355, 0.379149, -0.0078512
8.30142, -0.744472, -3.4727, 0.0297176, 0.388147, -0.0105672
8.16484, -0.745602, -3.79561, 0.0264563, 0.384682, -0.00167206
8.12901, -0.682557, -4.08714, 0.0210388, 0.382454, 0.00350535
8.01045, -0.662714, -3.97975, 0.0149221, 0.378071, 0.0038042
7.99341, -0.689016, -3.98123, 0.0187386, 0.374121, -0.0084498
7.87498, -0.724815, -4.22235, 0.0256406, 0.370281, -0.00962619
7.84148, -0.763582, -4.55283, 0.0259559, 0.369148, -0.00911833
7.78597, -0.708184, -4.05219, 0.0205081, 0.36732, 0.000387538
7.65611, -0.668074, -3.98842, 0.0185318, 0.362915, 0.00134056
7.70802, -0.700115, -4.15699, 0.0204161, 0.365165, 0.00290868
7.70505, -0.64259, -4.04039, 0.0162139, 0.36588, 0.00407898
7.64748, -0.621159, -4.02961, 0.00953185, 0.364034, -0.00273175
7.68997, -0.663879, -4.40144, 0.0156742, 0.364799, -0.00872288
7.63037, -0.70539, -4.49212, 0.0162495, 0.364386, -0.0104314
7.5904, -0.683429, -4.44713, 0.0157817, 0.364105, -0.0101776
7.67638, -0.661806, -4.07942, 0.0128956, 0.367741, 0.00110002
7.65891, -0.709002, -4.10407, 0.014922, 0.367106, 0.00283321
7.77899, -0.658426, -3.81086, 0.0185504, 0.369106, 0.000535774
7.74786, -0.695617, -3.66672, 0.0165762, 0.367113, 0.00135458
