# Trial: 2
# Angle[deg]: 20
# Timestamp: 20260306_192337

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.63725, -0.657412, 7.9096, 0.0218275, 0.107381, -0.00784024
2.6403, -0.642919, 7.90084, 0.0188973, 0.107932, -0.00705116
2.60644, -0.640935, 7.8409, 0.0181778, 0.108508, -0.0040539
2.59671, -0.622453, 7.781, 0.0233282, 0.106092, -0.00197712
2.54254, -0.685195, 7.91313, 0.0259746, 0.103651, -0.00539819
2.58421, -0.701209, 7.92008, 0.0301363, 0.102999, -0.00819264
2.56678, -0.718784, 7.9378, 0.0338192, 0.102475, -0.0091538
2.55751, -0.691592, 7.94041, 0.032869, 0.10123, -0.00618355
2.54781, -0.672211, 7.86834, 0.0261237, 0.101204, -0.0055253
2.5503, -0.677384, 7.92124, 0.0232087, 0.0980455, -0.00619507
2.52626, -0.630353, 8.02615, 0.0191539, 0.100068, -0.00801221
2.55013, -0.656486, 8.0615, 0.0182937, 0.099196, -0.00849137
2.54183, -0.63239, 7.92021, 0.0188536, 0.10124, -0.00620309
2.61237, -0.647599, 8.09197, 0.0199082, 0.102888, -0.00437805
2.62957, -0.665116, 8.18405, 0.0220194, 0.10699, -0.00174889
2.66806, -0.670676, 8.24103, 0.0255505, 0.110976, 0.00154834
2.71375, -0.673341, 8.2758, 0.0280724, 0.117849, 0.000630229
2.77867, -0.689381, 8.20502, 0.0280772, 0.12229, 0.00198616
2.83476, -0.664128, 8.0531, 0.0296281, 0.12771, 0.00276463
2.91957, -0.640446, 8.06129, 0.0238962, 0.135435, 0.00376443
3.00409, -0.647247, 7.90165, 0.022963, 0.144706, 0.00645448
3.10326, -0.633244, 7.93853, 0.0225401, 0.154486, 0.00871226
3.16476, -0.647808, 8.0567, 0.024645, 0.157146, 0.0105692
3.22489, -0.660814, 8.0894, 0.0288399, 0.158649, 0.016407
3.30126, -0.657612, 7.91154, 0.0300925, 0.156705, 0.0176773
3.3796, -0.65682, 7.92756, 0.0297668, 0.154999, 0.0158366
3.46502, -0.63332, 7.94329, 0.0258409, 0.16167, 0.0149496
3.52737, -0.644592, 7.7995, 0.0227937, 0.164666, 0.0152466
3.62286, -0.625002, 7.85436, 0.0239906, 0.169722, 0.0170144
3.74783, -0.581587, 7.9108, 0.0236439, 0.175739, 0.0209987
3.85953, -0.62336, 8.09199, 0.0266672, 0.179431, 0.0231672
3.97849, -0.636776, 8.22557, 0.0274357, 0.181533, 0.0226982
4.08352, -0.647385, 8.33261, 0.0292859, 0.183806, 0.0223953
4.1739, -0.677584, 8.46492, 0.0327214, 0.186713, 0.0200283
4.30296, -0.69725, 8.5513, 0.0354769, 0.195246, 0.0170987
4.47644, -0.714593, 8.54824, 0.0374361, 0.201616, 0.0144128
4.6119, -0.728445, 8.73476, 0.0412943, 0.20618, 0.0128299
4.69723, -0.726039, 8.82194, 0.0446153, 0.21032, 0.0103331
4.78545, -0.767892, 8.92963, 0.0435135, 0.214613, 0.0111157
4.88667, -0.760512, 9.24288, 0.0404253, 0.219265, 0.0120823
4.98877, -0.742039, 9.37618, 0.0384956, 0.222442, 0.0119122
5.20373, -0.736132, 9.54315, 0.0365739, 0.233018, 0.0102425
5.54998, -0.74582, 9.84339, 0.032019, 0.246888, 0.00842347
5.74307, -0.730336, 9.97556, 0.0263508, 0.256099, 0.00832303
5.92163, -0.705448, 10.1497, 0.0231397, 0.265614, 0.00489202
6.09082, -0.73099, 10.3905, 0.0255369, 0.273785, 0.00439952
6.2011, -0.770592, 10.6125, 0.0293642, 0.279414, 0.00230613
6.30855, -0.807317, 10.6707, 0.037357, 0.283315, -0.00328752
6.38192, -0.860282, 10.5598, 0.0451729, 0.285596, -0.00816835
6.40474, -0.902357, 10.6198, 0.0526721, 0.287571, -0.00252645
6.49423, -0.895107, 10.7907, 0.0542595, 0.294482, 0.00842449
6.62892, -0.9106, 10.7413, 0.0524, 0.299112, 0.014052
6.7023, -0.851585, 10.5865, 0.0520128, 0.302062, 0.0120127
