# Trial: 5
# Angle[deg]: -10
# Timestamp: 20260308_215443

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
6.98642, -0.0613588, -2.74087, -0.0199815, 0.335577, -0.00996187
6.97624, -0.103052, -2.91231, -0.0127282, 0.336354, -0.0126686
7.00285, -0.221664, -2.78788, -0.00876954, 0.334462, -0.0149242
7.06957, -0.28413, -2.48372, -0.00414349, 0.33795, -0.0158491
7.16673, -0.36874, -2.4662, 0.000685931, 0.341436, -0.0168759
7.151, -0.43742, -2.57254, 0.00580798, 0.342147, -0.0168072
7.11026, -0.464888, -2.51646, 0.00292179, 0.338198, -0.0143717
7.07792, -0.502315, -2.98304, -0.000104172, 0.341699, -0.00529537
7.07851, -0.452464, -2.96039, -0.00259379, 0.340464, 0.000334435
7.05487, -0.389971, -2.99413, -0.00284541, 0.335949, 0.00252917
6.91712, -0.38962, -3.0196, -0.00219948, 0.332282, 0.00322719
6.91745, -0.359305, -3.28165, -0.00106669, 0.333043, 0.000734627
6.82078, -0.408676, -3.37561, -0.00186041, 0.325501, -0.00493473
6.67546, -0.428849, -3.16378, -0.00119538, 0.320555, -0.00926634
6.60963, -0.401697, -2.87779, -0.00208717, 0.316077, -0.010139
6.57335, -0.362619, -2.35746, -0.00362241, 0.312227, -0.009105
6.62949, -0.38647, -2.43469, -0.003705, 0.314703, -0.00524261
6.50022, -0.396924, -2.47483, -0.000352739, 0.308118, -0.00170347
6.52647, -0.402573, -2.78578, -0.000712821, 0.312178, 0.00135175
6.54831, -0.372485, -3.07201, 0.000916646, 0.312682, 0.00171635
6.60212, -0.416643, -3.39613, 0.000312742, 0.317476, 0.000249696
6.70918, -0.381924, -3.00768, -0.00504127, 0.318446, -0.00433195
6.7929, -0.401679, -2.93117, -0.00276802, 0.323667, -0.008549
6.90423, -0.467708, -3.53251, -7.92024e-05, 0.33199, -0.00978064
7.1156, -0.485221, -3.55047, 0.00443782, 0.341769, -0.00928136
7.18314, -0.46334, -3.34638, 0.00466593, 0.344763, -0.00120148
7.46648, -0.494202, -4.06423, 0.00478378, 0.36184, -0.000811118
7.698, -0.508676, -4.53031, 0.00153241, 0.371758, 0.000615541
7.78572, -0.482708, -4.21544, -0.00079756, 0.374775, 0.0031394
7.92561, -0.394237, -3.3569, -0.00341949, 0.379082, 0.00345813
8.14748, -0.524863, -4.02932, 0.000963874, 0.390881, 0.00283264
8.38961, -0.595257, -5.13282, 0.00526995, 0.404693, 0.00140994
8.65571, -0.512711, -5.51621, 0.000339067, 0.417222, 0.00610265
8.8246, -0.49688, -5.695, -0.00712957, 0.423964, 0.00869554
8.90298, -0.363905, -5.19083, -0.00942587, 0.423849, 0.0128077
9.01254, -0.277044, -4.80601, -0.0149106, 0.426686, 0.0143534
9.10127, -0.260012, -4.96032, -0.0147889, 0.431268, 0.0127993
9.24054, -0.109671, -4.2378, -0.0179584, 0.432432, 0.0114745
9.20779, -0.193444, -4.74977, -0.0164044, 0.433281, -0.00044855
9.02332, -0.22379, -4.80434, -0.0173971, 0.42352, -0.00260091
8.99317, -0.213528, -4.54417, -0.017489, 0.423088, -0.00216784
