# Trial: 5
# Angle[deg]: 30
# Timestamp: 20260308_220120

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
7.47647, -0.597792, -2.73524, 0.00458583, 0.359754, -0.0167525
7.62912, -0.605092, -2.64562, 0.0033317, 0.36621, -0.0155954
7.76119, -0.605714, -2.4865, 0.00374274, 0.37231, -0.00743406
7.93782, -0.609153, -2.2314, 0.00588832, 0.376208, -0.00228693
8.13123, -0.591373, -1.96644, 0.00904884, 0.3827, -0.00560518
8.31733, -0.608014, -2.06537, 0.0117721, 0.391752, -0.0149629
8.53974, -0.600879, -2.00432, 0.0119222, 0.399578, -0.0154595
8.60727, -0.610243, -1.75431, 0.0104641, 0.401243, -0.0157327
8.68329, -0.563621, -1.14513, 0.00711352, 0.401207, -0.0145169
8.75662, -0.563634, -0.98263, 0.00524702, 0.4043, -0.0123723
8.75928, -0.540148, -1.05552, 0.00373053, 0.407396, -0.00353044
8.70971, -0.548799, -1.16954, 0.00185386, 0.405505, -0.000984776
8.62405, -0.579523, -1.53609, 0.00567862, 0.404263, -0.00142756
8.67201, -0.618814, -1.94705, 0.00876084, 0.407949, -0.000639946
8.64713, -0.595764, -1.80485, 0.00958518, 0.40404, -0.00216931
8.52425, -0.608312, -1.87894, 0.0126403, 0.400502, -0.00597645
8.38703, -0.620514, -2.17913, 0.0113092, 0.396151, -0.00196074
8.3806, -0.620091, -2.29473, 0.00820631, 0.39328, -0.000798916
8.22808, -0.587868, -2.51626, 0.0076963, 0.390401, 0.00127266
8.16822, -0.60829, -2.78535, 0.00670723, 0.387183, 0.000459961
8.06561, -0.566806, -2.88219, 0.000317713, 0.38471, 0.00294777
8.04702, -0.530602, -2.86651, -0.00362455, 0.38327, 0.00118894
7.99144, -0.504655, -2.56071, -0.00635969, 0.379104, -0.00691185
7.94466, -0.557634, -2.67075, -0.000765472, 0.377054, -0.0111046
7.81559, -0.627333, -3.19921, 0.00494004, 0.37417, -0.0130403
