# Trial: 3
# Angle[deg]: 10
# Timestamp: 20260308_204222

Fx [N], Fy [N], Fz [N], Mx [Nm], My [Nm], Mz [Nm]
2.21134, -0.265648, -4.30572, 0.00649708, 0.114417, -0.00464051
2.19305, -0.325899, -4.28377, 0.00629664, 0.112607, -0.000746039
2.24481, -0.265385, -4.44359, 0.00776375, 0.115079, 0.00112815
2.29492, -0.308511, -4.62237, 0.00795978, 0.117958, 0.00160156
2.3512, -0.268032, -4.87382, 0.00994526, 0.119662, 0.00102827
2.45963, -0.259558, -4.72181, 0.0094392, 0.120682, 0.00132045
2.46953, -0.251805, -4.51737, 0.011089, 0.122893, -0.00037172
2.48832, -0.240684, -4.15895, 0.0104491, 0.12244, 3.08449e-05
2.57279, -0.230133, -3.71245, 0.00586911, 0.128162, 0.000111742
2.69778, -0.22363, -3.56847, 0.00713691, 0.130023, 0.00120973
2.81384, -0.217607, -3.23757, 0.00427987, 0.136425, 0.0020213
3.02953, -0.185793, -2.55831, 0.00347541, 0.143752, 0.00205045
3.31935, -0.163761, -2.16584, 0.00169635, 0.155442, 0.00248454
3.67893, -0.165972, -1.91737, 0.000587634, 0.171384, 0.00244386
4.10875, -0.16458, -1.91939, -0.000292179, 0.19023, 0.00309477
4.60966, -0.170838, -2.02779, 0.000221563, 0.212697, 0.00513041
4.90884, -0.141142, -1.78874, -0.00199644, 0.226377, 0.00457611
5.23795, -0.106166, -1.35164, -0.00416767, 0.239056, 0.00516657
5.52767, -0.0598953, -1.04049, -0.00591148, 0.252081, 0.00502816
5.63501, -0.0550912, -0.746625, -0.00645256, 0.256065, 0.00397424
5.75126, -0.0725105, -1.13301, -0.00342107, 0.263802, 0.00291682
6.16366, -0.0977942, -1.75484, -0.00127831, 0.284333, 0.000990086
6.56825, -0.0898185, -1.96703, -0.000780838, 0.298904, -0.00342208
6.73931, -0.0859041, -1.43267, -0.000862865, 0.303849, -0.00568574
6.93113, -0.0939064, -0.859254, -0.00162178, 0.308843, -0.00435082
7.20862, -0.157707, -1.19425, -7.67167e-05, 0.324009, -0.00688631
7.36739, -0.13886, -0.890049, 0.00106454, 0.330327, -0.00633472
7.45419, -0.155359, -0.554369, 0.00287976, 0.334873, -0.00146191
7.55759, -0.123358, -0.703887, -0.000442788, 0.341948, 0.00295421
7.53752, -0.0626488, -0.899662, -0.00253888, 0.338762, 0.00463012
7.34233, -0.035479, -0.827067, -0.00565331, 0.330106, 0.00505178
7.18648, 0.0389486, -0.163414, -0.0076763, 0.322605, 0.00574121
7.02868, 0.0202083, 0.0577023, -0.00387843, 0.315426, 0.00108194
6.98297, -0.0281839, -0.190179, -0.00186131, 0.315169, -0.00616084
6.9556, -0.0526892, -0.540472, 0.001206, 0.312461, -0.00814542
6.83754, -0.0789515, -0.967515, -0.000318843, 0.311778, -0.00543954
6.96736, -0.0571641, -1.51869, -0.00355507, 0.315491, 0.000198514
6.97181, -0.0581383, -1.72695, -0.00332356, 0.317111, -0.00216931
7.09028, -0.0754018, -1.43543, -0.000525266, 0.320971, -0.00634771
7.21816, -0.0873586, -1.17761, 9.03879e-07, 0.324872, -0.00783211
7.25838, -0.0962729, -1.21285, 0.000374206, 0.327668, -0.00699026
